woorden,lettergrepen,aantal lettergrepen
frotteren,"['frot', 'te', 'ren']",3
denken,"['den', 'ken']",2
bang,['bang'],1
Papiamento,"['Pa', 'pi', 'a', 'men', 'to']",5
absurdisme,"['ab', 'sur', 'dis', 'me']",4
a-capellakoor,"['a-ca', 'pel', 'la', 'koor']",4
Salomonsoordeel,"['Sa', 'lo', 'mons', 'oor', 'deel']",5
bloedwraak,"['bloed', 'wraak']",2
huwelijksbelofte,"['hu', 'we', 'lijks', 'be', 'lof', 'te']",6
uiterwaard,"['ui', 'ter', 'waard']",3
aïs-klein,['aïs-klein'],1
kruipolies,"['kruip', 'olies']",2
reformvoeding,"['re', 'form', 'voe', 'ding']",4
inleefde,"['in', 'leef', 'de']",3
weldaad,"['wel', 'daad']",2
gedoogbeleid,"['ge', 'doog', 'be', 'leid']",4
garsoen,"['gar', 'soen']",2
stoppelhaartje,"['stop', 'pel', 'haar', 'tje']",4
verzoolde,"['ver', 'zool', 'de']",3
tandpasta,"['tand', 'pas', 'ta']",3
chirimoya,"['chi', 'ri', 'moya']",3
bloedeerlijk,"['bloed', 'eer', 'lijk']",3
retina,"['re', 'ti', 'na']",3
geperoreerd,"['ge', 'per', 'oreerd']",3
elektrische auto,"['elek', 'tri', 'sche', 'au', 'to']",5
oerachtigerst,"['oer', 'ach', 'ti', 'gerst']",4
heronderhandelen,"['her', 'on', 'der', 'han', 'de', 'len']",6
criminaliteitsbestrijding,"['cri', 'mi', 'na', 'li', 'teits', 'be', 'strij', 'ding']",8
een blauwtje lopen,"['een', 'blauw', 'tje', 'lo', 'pen']",5
waterlijnen,"['wa', 'ter', 'lij', 'nen']",4
Heer,['Heer'],1
bemodderders,"['be', 'mod', 'der', 'ders']",4
oud-VVD-leider,"['oud-VVD-lei', 'der']",2
zeug,['zeug'],1
aandelenhandeltje,"['aan', 'de', 'len', 'han', 'del', 'tje']",6
gezocht,"['ge', 'zocht']",2
looierskuip,"['looi', 'ers', 'kuip']",3
ID-bewijsje,"['ID-be', 'wijs', 'je']",3
webbrowsertjes,"['web', 'brow', 'ser', 'tjes']",4
afwezigers,"['af', 'we', 'zi', 'gers']",4
lagunen,"['la', 'gu', 'nen']",3
waardegebondenste,"['waar', 'de', 'ge', 'bon', 'den', 'ste']",6
roercommando,"['roer', 'com', 'man', 'do']",4
regenboogvliesje,"['re', 'gen', 'boog', 'vlies', 'je']",5
keelzang,"['keel', 'zang']",2
microwatt,"['mi', 'cro', 'watt']",3
verdeelstekker,"['ver', 'deel', 'stek', 'ker']",4
achterlatend,"['ach', 'ter', 'la', 'tend']",4
bediendes,"['be', 'dien', 'des']",3
censuur,"['cen', 'suur']",2
conspireerde,"['con', 'spi', 'reer', 'de']",4
cathedra,"['ca', 'the', 'dra']",3
mediatie,"['me', 'di', 'a', 'tie']",4
handeldrijf,"['han', 'del', 'drijf']",3
zelfwording,"['zelf', 'wor', 'ding']",3
voetrust,"['voet', 'rust']",2
Vaderdag,"['Va', 'der', 'dag']",3
boerenkaffer,"['boe', 'ren', 'kaf', 'fer']",4
dolik,"['do', 'lik']",2
randmeer,"['rand', 'meer']",2
golfbreker,"['golf', 'bre', 'ker']",3
adviseerden,"['ad', 'vi', 'seer', 'den']",4
waterkanon,"['wa', 'ter', 'ka', 'non']",4
terugkrabbelen,"['te', 'rug', 'krab', 'be', 'len']",5
miniwhiskeyflesje,"['mi', 'ni', 'whis', 'key', 'fles', 'je']",6
voddenman,"['vod', 'den', 'man']",3
waanwijzers,"['waan', 'wij', 'zers']",3
aftroeven,"['af', 'troe', 'ven']",3
usb's,"[""usb's""]",1
cyclisch,"['cy', 'clisch']",2
beretrots,"['be', 're', 'trots']",3
aasvlieg,"['aas', 'vlieg']",2
gemaakte,"['ge', 'maak', 'te']",3
avegaar,"['ave', 'gaar']",2
galeislaaf,"['ga', 'lei', 'slaaf']",3
azijnpisser,"['azijn', 'pis', 'ser']",3
transposon,"['trans', 'po', 'son']",3
gidsfossiel,"['gids', 'fos', 'siel']",3
r,['r'],1
gijzelf,"['gij', 'zelf']",2
lied,['lied'],1
Armenië,"['Ar', 'me', 'nië']",3
vanadium,"['va', 'na', 'di', 'um']",4
bollend,"['bol', 'lend']",2
immers,"['im', 'mers']",2
alligator,"['al', 'li', 'ga', 'tor']",4
biedkoers,"['bied', 'koers']",2
kloof,['kloof'],1
kabeljauw,"['ka', 'bel', 'jauw']",3
elementair deeltje,"['ele', 'men', 'tair', 'deel', 'tje']",5
syllaben,"['syl', 'la', 'ben']",3
Zandé,"['Zan', 'dé']",2
samenblijven,"['sa', 'men', 'blij', 'ven']",4
sortering,"['sor', 'te', 'ring']",3
wulp,['wulp'],1
voorhalletjes,"['voor', 'hal', 'le', 'tjes']",4
quotumplafonds,"['quo', 'tum', 'pla', 'fonds']",4
arriveren,"['ar', 'ri', 've', 'ren']",4
vellenploter,"['vel', 'len', 'plo', 'ter']",4
macadam,"['ma', 'ca', 'dam']",3
Daman en Diu,"['Da', 'man', 'en', 'Diu']",4
bruikleen,"['bruik', 'leen']",2
naafboren,"['naaf', 'bo', 'ren']",3
elfder,"['elf', 'der']",2
steigertjes,"['stei', 'ger', 'tjes']",3
kiezelwieren,"['kie', 'zel', 'wie', 'ren']",4
exploreren,"['ex', 'plo', 're', 'ren']",4
wegenbelastingen,"['we', 'gen', 'be', 'las', 'tin', 'gen']",6
entameren,"['en', 'ta', 'me', 'ren']",4
gluipsnorren,"['gluip', 'snor', 'ren']",3
vervoegbaar,"['ver', 'voeg', 'baar']",3
omzoomd,"['om', 'zoomd']",2
brioches,"['bri', 'o', 'ches']",3
astigmatisme,"['astig', 'ma', 'tis', 'me']",4
kneu,['kneu'],1
vakkenvuller,"['vak', 'ken', 'vul', 'ler']",4
Martinikanen,"['Mar', 'ti', 'ni', 'ka', 'nen']",5
metalbands,"['me', 'tal', 'bands']",3
hakkelen,"['hak', 'ke', 'len']",3
langeafstandswandelingen,"['lan', 'ge', 'af', 'stands', 'wan', 'de', 'lin', 'gen']",8
bister,"['bis', 'ter']",2
's winters,"[""'s"", 'win', 'ters']",3
beefgebied,"['beef', 'ge', 'bied']",3
zwikzwak,"['zwik', 'zwak']",2
narthex,"['nar', 'thex']",2
bonenveldjes,"['bo', 'nen', 'veld', 'jes']",4
klantenwervingen,"['klan', 'ten', 'wer', 'vin', 'gen']",5
g-spot,['g-spot'],1
inham,"['in', 'ham']",2
denktankje,"['denk', 'tank', 'je']",3
toewierp,"['toe', 'wierp']",2
Eemien,"['Ee', 'mien']",2
lente,"['len', 'te']",2
platinablond,"['pla', 'ti', 'na', 'blond']",4
opdondertje,"['op', 'don', 'der', 'tje']",4
preste,"['pres', 'te']",2
taalgevoel,"['taal', 'ge', 'voel']",3
voorbespeelde,"['voor', 'be', 'speel', 'de']",4
uitgebeiteld,"['uit', 'ge', 'bei', 'teld']",4
schandbord,"['schand', 'bord']",2
parterretrap,"['par', 'ter', 're', 'trap']",4
dealaat,"['de', 'alaat']",2
armer,"['ar', 'mer']",2
Johannes,"['Jo', 'han', 'nes']",3
director,"['di', 'rec', 'tor']",3
compensatiemaatregels,"['com', 'pen', 'sa', 'tie', 'maat', 're', 'gels']",7
aaneenbinden,"['aan', 'een', 'bin', 'den']",4
concertruimte,"['con', 'cert', 'ruim', 'te']",4
onlineplatforms,"['on', 'line', 'plat', 'forms']",4
populair,"['po', 'pu', 'lair']",3
striptenten,"['strip', 'ten', 'ten']",3
plassen,"['plas', 'sen']",2
schedeltje,"['sche', 'del', 'tje']",3
zwoele,"['zwoe', 'le']",2
zwendelend,"['zwen', 'de', 'lend']",3
retorische,"['re', 'to', 'ri', 'sche']",4
worstvinger,"['worst', 'vin', 'ger']",3
spijkerschrift,"['spij', 'ker', 'schrift']",3
Habsburgsere,"['Habs', 'burg', 'se', 're']",4
wauwel,"['wau', 'wel']",2
liefhebben,"['lief', 'heb', 'ben']",3
plot,['plot'],1
witpootjes,"['wit', 'poot', 'jes']",3
square,['square'],1
saamhorig,"['saam', 'ho', 'rig']",3
gospellied,"['gos', 'pel', 'lied']",3
therapiehondjes,"['the', 'ra', 'pie', 'hond', 'jes']",5
orthopedist,"['or', 'tho', 'pe', 'dist']",4
Pipil,"['Pi', 'pil']",2
brandpunten,"['brand', 'pun', 'ten']",3
stotig,"['sto', 'tig']",2
fusieclubje,"['fu', 'sie', 'club', 'je']",4
gebef,"['ge', 'bef']",2
paleoceen,"['pa', 'leo', 'ceen']",3
hooligan,"['hoo', 'li', 'gan']",3
gabberhouse,"['gab', 'ber', 'house']",3
glijden,"['glij', 'den']",2
afsluitendst,"['af', 'slui', 'tendst']",3
beknotte,"['be', 'knot', 'te']",3
auto-immuunziekte,"['au', 'to-im', 'muun', 'ziek', 'te']",5
kruimde,"['kruim', 'de']",2
rijzen,"['rij', 'zen']",2
kamerdeuren,"['ka', 'mer', 'deu', 'ren']",4
belt,['belt'],1
topstukken,"['top', 'stuk', 'ken']",3
vlieg,['vlieg'],1
pantoniempjes,"['pan', 'to', 'niem', 'pjes']",4
butagas,"['bu', 'ta', 'gas']",3
filmoloog,"['fil', 'mo', 'loog']",3
tri,['tri'],1
honnigers,"['hon', 'ni', 'gers']",3
impressioneren,"['im', 'pres', 'si', 'o', 'ne', 'ren']",6
gsm-mast,['gsm-mast'],1
dretsen,"['dret', 'sen']",2
checklistje,"['check', 'list', 'je']",3
flitslamp,"['flits', 'lamp']",2
hypertrofisch,"['hy', 'per', 'tro', 'fisch']",4
mondigste,"['mon', 'dig', 'ste']",3
therapietrouw,"['the', 'ra', 'pie', 'trouw']",4
Samoaans,"['Sa', 'mo', 'aans']",3
chloorkipje,"['chloor', 'kip', 'je']",3
belastinggelden,"['be', 'las', 'ting', 'gel', 'den']",5
brandklok,"['brand', 'klok']",2
papa,"['pa', 'pa']",2
chef,['chef'],1
boomblaadje,"['boom', 'blaad', 'je']",3
lostrekken,"['los', 'trek', 'ken']",3
stadscafé,"['stads', 'ca', 'fé']",3
weg,['weg'],1
routekaartje,"['rou', 'te', 'kaart', 'je']",4
roeicoaches,"['roei', 'coa', 'ches']",3
afspelden,"['af', 'spel', 'den']",3
ongeluksbode,"['on', 'ge', 'luks', 'bo', 'de']",5
knalpijpen,"['knal', 'pij', 'pen']",3
afkomen,"['af', 'ko', 'men']",3
Negerhollands,"['Ne', 'ger', 'hol', 'lands']",4
daklozenproblemen,"['dak', 'lo', 'zen', 'pro', 'ble', 'men']",6
obduceren,"['ob', 'du', 'ce', 'ren']",4
vergelijkbaar,"['ver', 'ge', 'lijk', 'baar']",4
verzuiling,"['ver', 'zui', 'ling']",3
zakkenvullerij,"['zak', 'ken', 'vul', 'le', 'rij']",5
opgewassen,"['op', 'ge', 'was', 'sen']",4
tras,['tras'],1
heikelst,"['hei', 'kelst']",2
materiaalkunde,"['ma', 'te', 'ri', 'aal', 'kun', 'de']",6
verdinging,"['ver', 'din', 'ging']",3
opdelen,"['op', 'de', 'len']",3
immobielere,"['im', 'mo', 'bie', 'le', 're']",5
zwemleraren,"['zwem', 'le', 'ra', 'ren']",4
aanrechten,"['aan', 'rech', 'ten']",3
dooigrens,"['dooi', 'grens']",2
tewerkgesteld,"['te', 'werk', 'ge', 'steld']",4
patenttrol,"['pa', 'tent', 'trol']",3
tegemoetzien,"['te', 'ge', 'moet', 'zien']",4
steunen,"['steu', 'nen']",2
interview,"['in', 'ter', 'view']",3
bloedanalyses,"['bloed', 'ana', 'ly', 'ses']",4
zwartmoeskervel,"['zwart', 'moes', 'ker', 'vel']",4
leeuwenbekjes,"['leeu', 'wen', 'bek', 'jes']",4
hartritme,"['hart', 'rit', 'me']",3
ruien,"['rui', 'en']",2
crasseur,"['cras', 'seur']",2
muziekinstallaties,"['mu', 'ziek', 'in', 'stal', 'la', 'ties']",6
Cubaans,"['Cu', 'baans']",2
wegvast,"['weg', 'vast']",2
spindel,"['spin', 'del']",2
bosolijf,"['bos', 'olijf']",2
vind,['vind'],1
onbestendig,"['on', 'be', 'sten', 'dig']",4
regenmeter,"['re', 'gen', 'me', 'ter']",4
toonaard,"['toon', 'aard']",2
ziekenfondsen,"['zie', 'ken', 'fond', 'sen']",4
hoofdlettergevoelig,"['hoofd', 'let', 'ter', 'ge', 'voe', 'lig']",6
wreedaardigers,"['wreed', 'aar', 'di', 'gers']",4
dichtnaaien,"['dicht', 'naai', 'en']",3
colli,"['col', 'li']",2
inleidde,"['in', 'leid', 'de']",3
aanblaffen,"['aan', 'blaf', 'fen']",3
kanaaltjes,"['ka', 'naal', 'tjes']",3
coprocessor,"['co', 'pro', 'ces', 'sor']",4
cello,"['cel', 'lo']",2
vertrossing,"['ver', 'tros', 'sing']",3
aanhangers,"['aan', 'han', 'gers']",3
vreetzak,"['vreet', 'zak']",2
kimspiegel,"['kim', 'spie', 'gel']",3
zei,['zei'],1
bumperklever,"['bum', 'per', 'kle', 'ver']",4
vilten,"['vil', 'ten']",2
deerniswekkend,"['deer', 'nis', 'wek', 'kend']",4
Chippewa,"['Chip', 'pe', 'wa']",3
rentmeester,"['rent', 'mees', 'ter']",3
consenteerde,"['con', 'sen', 'teer', 'de']",4
#NAME?,"['-la', 'trie']",2
Maggie,"['Mag', 'gie']",2
lichtspectrum,"['licht', 'spec', 'trum']",3
closetpapiertjes,"['clo', 'set', 'pa', 'pier', 'tjes']",5
rookgasontzwavelingsinstallatie,"['rook', 'gas', 'ont', 'zwa', 've', 'lings', 'in', 'stal', 'la', 'tie']",10
webredacteuren,"['web', 're', 'dac', 'teu', 'ren']",5
vlasaardje,"['vlas', 'aard', 'je']",3
bijkok,"['bij', 'kok']",2
wei,['wei'],1
zullen,"['zul', 'len']",2
wiethuwelijken,"['wiet', 'hu', 'we', 'lij', 'ken']",5
pathetisch,"['pa', 'the', 'tisch']",3
butaan,"['bu', 'taan']",2
teruggelegd,"['te', 'rug', 'ge', 'legd']",4
ouderdomspensioenen,"['ou', 'der', 'doms', 'pen', 'si', 'oe', 'nen']",7
gebieden,"['ge', 'bie', 'den']",3
stikstofoxiden,"['stik', 'stof', 'oxi', 'den']",4
gruwen,"['gru', 'wen']",2
moerasgas,"['moe', 'ras', 'gas']",3
grotendeels,"['gro', 'ten', 'deels']",3
pompadoer,"['pom', 'pa', 'doer']",3
zenuwtablet,"['ze', 'nuw', 'ta', 'blet']",4
weids,['weids'],1
ecolonomie,"['eco', 'lo', 'no', 'mie']",4
moordstrookje,"['moord', 'strook', 'je']",3
weddenschap,"['wed', 'den', 'schap']",3
tongetjes,"['ton', 'ge', 'tjes']",3
ontbieden,"['ont', 'bie', 'den']",3
waterdrup,"['wa', 'ter', 'drup']",3
counter,"['coun', 'ter']",2
aaneensluiting,"['aan', 'een', 'slui', 'ting']",4
ante-,"['an', 'te-']",2
zand,['zand'],1
hekstijlen,"['hek', 'stij', 'len']",3
radiobakentje,"['ra', 'dio', 'ba', 'ken', 'tje']",5
vlakplaat,"['vlak', 'plaat']",2
hiphop,"['hip', 'hop']",2
riskerend,"['ris', 'ke', 'rend']",3
aftrekbaarste,"['af', 'trek', 'baar', 'ste']",4
meitakje,"['mei', 'tak', 'je']",3
zwavelregentjes,"['zwa', 'vel', 're', 'gen', 'tjes']",5
reclamedrukwerkjes,"['re', 'cla', 'me', 'druk', 'werk', 'jes']",6
druppelen,"['drup', 'pe', 'len']",3
maaltijdbezorgertjes,"['maal', 'tijd', 'be', 'zor', 'ger', 'tjes']",6
waartussen,"['waar', 'tus', 'sen']",3
oncoloog,"['on', 'co', 'loog']",3
visverkoper,"['vis', 'ver', 'ko', 'per']",4
onontcijferbaar,"['on', 'ont', 'cij', 'fer', 'baar']",5
nobelium,"['no', 'be', 'li', 'um']",4
levensmiddelenwinkels,"['le', 'vens', 'mid', 'de', 'len', 'win', 'kels']",7
pervers,"['per', 'vers']",2
volkstonelen,"['volks', 'to', 'ne', 'len']",4
pandoering,"['pan', 'doe', 'ring']",3
leenwoord,"['leen', 'woord']",2
dompelaar,"['dom', 'pe', 'laar']",3
ventrikel,"['ven', 'tri', 'kel']",3
claustrofobie,"['claus', 'tro', 'fo', 'bie']",4
aandrukken,"['aan', 'druk', 'ken']",3
Tolai,"['To', 'lai']",2
afkapen,"['af', 'ka', 'pen']",3
diks,['diks'],1
eerste naamval,"['eer', 'ste', 'naam', 'val']",4
solitair,"['so', 'li', 'tair']",3
droogzwierend,"['droog', 'zwie', 'rend']",3
fokkenstagje,"['fok', 'ken', 'stag', 'je']",4
nieuwjaarszoentjes,"['nieuw', 'jaars', 'zoen', 'tjes']",4
welaan,"['wel', 'aan']",2
werkverschaffing,"['werk', 'ver', 'schaf', 'fing']",4
cyclofosfamide,"['cy', 'clo', 'fos', 'fa', 'mi', 'de']",6
soms,['soms'],1
zwavelzuurfabrieken,"['zwa', 'vel', 'zuur', 'fa', 'brie', 'ken']",6
kerstboompiekje,"['kerst', 'boom', 'piek', 'je']",4
aanrandinkje,"['aan', 'ran', 'din', 'kje']",4
gedachtedraden,"['ge', 'dach', 'te', 'dra', 'den']",5
schoonheidsmasker,"['schoon', 'heids', 'mas', 'ker']",4
bingoë,"['bin', 'goë']",2
goedkopere,"['goed', 'ko', 'pe', 're']",4
dis-mineurtoonladder,"['dis-mi', 'neur', 'toon', 'lad', 'der']",5
zomergroenten,"['zo', 'mer', 'groen', 'ten']",4
paaseieren,"['paas', 'ei', 'e', 'ren']",4
planton,"['plan', 'ton']",2
vredesoverleggen,"['vre', 'des', 'over', 'leg', 'gen']",5
verzamelen,"['ver', 'za', 'me', 'len']",4
druppelaar,"['drup', 'pe', 'laar']",3
werkloosheid,"['werk', 'loos', 'heid']",3
verschimmelden,"['ver', 'schim', 'mel', 'den']",4
bebladerd,"['be', 'bla', 'derd']",3
surplusjes,"['sur', 'plus', 'jes']",3
mangaan,"['man', 'gaan']",2
griotjes,"['gri', 'ot', 'jes']",3
hierdoor,"['hier', 'door']",2
bingo,"['bin', 'go']",2
knieschijfjes,"['knie', 'schijf', 'jes']",3
goed zo,"['goed', 'zo']",2
peine,"['pei', 'ne']",2
brandpunt,"['brand', 'punt']",2
stropen,"['stro', 'pen']",2
collega-hoogleraren,"['col', 'le', 'ga-hoog', 'le', 'ra', 'ren']",6
opproptang,"['op', 'prop', 'tang']",3
kwalificatieafdelingen,"['kwa', 'li', 'fi', 'ca', 'tie', 'af', 'de', 'lin', 'gen']",9
dealend,"['dea', 'lend']",2
zoöloog,"['zoö', 'loog']",2
classica,"['clas', 'si', 'ca']",3
aak,['aak'],1
contingent,"['con', 'tin', 'gent']",3
vloeimappen,"['vloei', 'map', 'pen']",3
instortenden,"['in', 'stor', 'ten', 'den']",4
verbeurdverklaren,"['ver', 'beurd', 'ver', 'kla', 'ren']",5
uitwonen,"['uit', 'wo', 'nen']",3
bergen,"['ber', 'gen']",2
regenpijpen,"['re', 'gen', 'pij', 'pen']",4
turbo,"['tur', 'bo']",2
Wikiversity,"['Wi', 'ki', 'ver', 'si', 'ty']",5
weggetikt,"['weg', 'ge', 'tikt']",3
zwanenhals,"['zwa', 'nen', 'hals']",3
leemte,"['leem', 'te']",2
fluorescoop,"['flu', 'o', 're', 'scoop']",4
vluchtgevaarlijk,"['vlucht', 'ge', 'vaar', 'lijk']",4
metronoom,"['me', 'tro', 'noom']",3
zwang,['zwang'],1
anorakje,"['ano', 'rak', 'je']",3
sociabiliteit,"['so', 'ci', 'a', 'bi', 'li', 'teit']",6
hakkeneien,"['hak', 'ke', 'nei', 'en']",4
obstinaters,"['ob', 'sti', 'na', 'ters']",4
pistache,"['pis', 'ta', 'che']",3
bansuri,"['ban', 'su', 'ri']",3
bes-kleinetertstoonaard,"['bes-klei', 'ne', 'terts', 'toon', 'aard']",5
groeistoornissen,"['groei', 'stoor', 'nis', 'sen']",4
voetbalschoentjes,"['voet', 'bal', 'schoen', 'tjes']",4
voedingsvezel,"['voe', 'dings', 've', 'zel']",4
congenitaalst,"['con', 'ge', 'ni', 'taalst']",4
gazons,"['ga', 'zons']",2
nap,['nap'],1
boerderij,"['boer', 'de', 'rij']",3
bijzinconstructie,"['bij', 'zin', 'con', 'struc', 'tie']",5
gedragslijn,"['ge', 'drags', 'lijn']",3
bleekneusjes,"['bleek', 'neus', 'jes']",3
ongrammaticaalst,"['on', 'gram', 'ma', 'ti', 'caalst']",5
creatief,"['cre', 'a', 'tief']",3
oplijstend,"['op', 'lijs', 'tend']",3
beklagend,"['be', 'kla', 'gend']",3
onderwijsakkoord,"['on', 'der', 'wijs', 'ak', 'koord']",5
vierenzestighoek,"['vier', 'en', 'zes', 'tig', 'hoek']",5
gezaagd,"['ge', 'zaagd']",2
reuzen,"['reu', 'zen']",2
z,['z'],1
imitatieparel,"['imi', 'ta', 'tie', 'pa', 'rel']",5
kookwekker,"['kook', 'wek', 'ker']",3
remonstrant,"['re', 'mon', 'strant']",3
weersgesteldheid,"['weers', 'ge', 'steld', 'heid']",4
adstringentere,"['ad', 'strin', 'gen', 'te', 're']",5
cartografie,"['car', 'to', 'gra', 'fie']",4
dogen,"['do', 'gen']",2
wensen,"['wen', 'sen']",2
bepis,"['be', 'pis']",2
ploeter voort,"['ploe', 'ter', 'voort']",3
apelazerus,"['ape', 'la', 'ze', 'rus']",4
verkondiging,"['ver', 'kon', 'di', 'ging']",4
privaatdocent,"['pri', 'vaat', 'do', 'cent']",4
gewatersport,"['ge', 'wa', 'ter', 'sport']",4
dichterbij,"['dich', 'ter', 'bij']",3
vanboven,"['van', 'bo', 'ven']",3
bibliomanie,"['bi', 'blio', 'ma', 'nie']",4
fluor,"['flu', 'or']",2
welke,"['wel', 'ke']",2
Denemarken,"['De', 'ne', 'mar', 'ken']",4
rondwarend,"['rond', 'wa', 'rend']",3
meebuigen,"['mee', 'bui', 'gen']",3
ruimtevaartuig,"['ruim', 'te', 'vaar', 'tuig']",4
cellijn,"['cel', 'lijn']",2
Amphisbaena,"['Am', 'phis', 'bae', 'na']",4
gelden,"['gel', 'den']",2
onverzoenlijkst,"['on', 'ver', 'zoen', 'lijkst']",4
kinderjaren,"['kin', 'der', 'ja', 'ren']",4
drukkersmerk,"['druk', 'kers', 'merk']",3
Lauaans,"['Lau', 'aans']",2
gril,['gril'],1
aarsjes,"['aars', 'jes']",2
aandelenleaseproducten,"['aan', 'de', 'len', 'lease', 'pro', 'duc', 'ten']",7
17 Nederlanden,"['17', 'Ne', 'der', 'lan', 'den']",5
gegevene,"['ge', 'ge', 've', 'ne']",4
gijzelnemer,"['gij', 'zel', 'ne', 'mer']",4
kinderslavernij,"['kin', 'der', 'sla', 'ver', 'nij']",5
dwingerigst,"['dwin', 'ge', 'rigst']",3
gloedje,"['gloed', 'je']",2
koopman,"['koop', 'man']",2
configurerend,"['con', 'fi', 'gu', 're', 'rend']",5
rugby,"['rug', 'by']",2
absurdistisch,"['ab', 'sur', 'dis', 'tisch']",4
atoomkop,"['atoom', 'kop']",2
wisselend,"['wis', 'se', 'lend']",3
centralisering,"['cen', 'tra', 'li', 'se', 'ring']",5
boeiend,"['boei', 'end']",2
natrium,"['na', 'tri', 'um']",3
afschot,"['af', 'schot']",2
ploegmaats,"['ploeg', 'maats']",2
wangunst,"['wan', 'gunst']",2
peur,['peur'],1
zwet,['zwet'],1
hyponiem,"['hy', 'po', 'niem']",3
geoctrooieerde,"['ge', 'oc', 'trooi', 'eer', 'de']",5
Fe'fe',"[""Fe'"", ""fe'""]",2
Reggiano,"['Reg', 'gi', 'a', 'no']",4
as-mineurtoonladdertje,"['as-mi', 'neur', 'toon', 'lad', 'der', 'tje']",6
aanbermende,"['aan', 'ber', 'men', 'de']",4
alertheid,"['alert', 'heid']",2
trouwregistertjes,"['trouw', 're', 'gis', 'ter', 'tjes']",5
feestdatum,"['feest', 'da', 'tum']",3
neusgang,"['neus', 'gang']",2
parelmoerdonkergroen,"['pa', 'rel', 'moer', 'don', 'ker', 'groen']",6
bruine kiekendief,"['brui', 'ne', 'kie', 'ken', 'dief']",5
wantij,"['wan', 'tij']",2
uittorenen,"['uit', 'to', 're', 'nen']",4
Ethiopische birr,"['Ethi', 'o', 'pi', 'sche', 'birr']",5
mediaspektakels,"['me', 'dia', 'spek', 'ta', 'kels']",5
roervlak,"['roer', 'vlak']",2
anthocyaan,"['an', 'tho', 'cy', 'aan']",4
ribfractuur,"['rib', 'frac', 'tuur']",3
herladen,"['her', 'la', 'den']",3
koffieboer,"['kof', 'fie', 'boer']",3
antropofagie,"['an', 'tro', 'po', 'fa', 'gie']",5
guurheid,"['guur', 'heid']",2
kerkhervormertjes,"['kerk', 'her', 'vor', 'mer', 'tjes']",5
holbewonertjes,"['hol', 'be', 'wo', 'ner', 'tjes']",5
Allah,"['Al', 'lah']",2
huisdiertjes,"['huis', 'dier', 'tjes']",3
dwarsligger,"['dwars', 'lig', 'ger']",3
abstractie,"['ab', 'strac', 'tie']",3
oefenperk,"['oe', 'fen', 'perk']",3
zigeunerfamilietje,"['zi', 'geu', 'ner', 'fa', 'mi', 'lie', 'tje']",7
zijde-industrie,"['zij', 'de-in', 'dus', 'trie']",4
Halaibdriehoek,"['Ha', 'laib', 'drie', 'hoek']",4
duldeloos,"['dul', 'de', 'loos']",3
bovenkanten,"['bo', 'ven', 'kan', 'ten']",4
platinablonder,"['pla', 'ti', 'na', 'blon', 'der']",5
nummerplaatje,"['num', 'mer', 'plaat', 'je']",4
miauwen,"['mi', 'au', 'wen']",3
legertje,"['le', 'ger', 'tje']",3
houw,['houw'],1
artificieuze,"['ar', 'ti', 'fi', 'ci', 'eu', 'ze']",6
uitspreiden,"['uit', 'sprei', 'den']",3
wrijven,"['wrij', 'ven']",2
magnetronnetjes,"['mag', 'ne', 'tron', 'ne', 'tjes']",5
wurg,['wurg'],1
verenen,"['ver', 'enen']",2
punch,['punch'],1
gap,['gap'],1
strakjes,"['strak', 'jes']",2
voortschrijden,"['voort', 'schrij', 'den']",3
pelotonscommandanten,"['pe', 'lo', 'tons', 'com', 'man', 'dan', 'ten']",7
longblaasje,"['long', 'blaas', 'je']",3
admiraliteiten,"['ad', 'mi', 'ra', 'li', 'tei', 'ten']",6
zuidwester,"['zuid', 'wes', 'ter']",3
aardassen,"['aard', 'as', 'sen']",3
geinig,"['gei', 'nig']",2
hederik,"['he', 'de', 'rik']",3
schrappen,"['schrap', 'pen']",2
onbeleefdere,"['on', 'be', 'leef', 'de', 're']",5
selfie,"['sel', 'fie']",2
hiaatdelging,"['hi', 'aat', 'del', 'ging']",4
enclavist,"['en', 'cla', 'vist']",3
dokteresje,"['dok', 'te', 'res', 'je']",4
tomatenketchup,"['to', 'ma', 'ten', 'ket', 'chup']",5
hamel,"['ha', 'mel']",2
spoorbond,"['spoor', 'bond']",2
drapeerde,"['dra', 'peer', 'de']",3
klimaattop,"['kli', 'maat', 'top']",3
tijdbalk,"['tijd', 'balk']",2
landt,['landt'],1
correctionaliseren,"['cor', 'rec', 'ti', 'o', 'na', 'li', 'se', 'ren']",8
baanbrekends,"['baan', 'bre', 'kends']",3
bestoppen,"['be', 'stop', 'pen']",3
pluralissen,"['plu', 'ra', 'lis', 'sen']",4
filmkanaaltje,"['film', 'ka', 'naal', 'tje']",4
vrankst,['vrankst'],1
kerstboomgeuren,"['kerst', 'boom', 'geu', 'ren']",4
bijlopen,"['bij', 'lo', 'pen']",3
aardappelcampagnes,"['aard', 'ap', 'pel', 'cam', 'pag', 'nes']",6
door- en doorslechte,"['door-', 'en', 'door', 'slech', 'te']",5
hermitage,"['her', 'mi', 'ta', 'ge']",4
begraven,"['be', 'gra', 'ven']",3
vlinder,"['vlin', 'der']",2
verzorgen,"['ver', 'zor', 'gen']",3
aprildag,"['april', 'dag']",2
gefermenteerd,"['ge', 'fer', 'men', 'teerd']",4
