woorden,lettergrepen,aantal lettergrepen
leenvertalinkjes,"['leen', 'ver', 'ta', 'lin', 'kjes']",5
Stille Oceaangebied,"['Stil', 'le', 'Oce', 'aan', 'ge', 'bied']",6
miniemst,"['mi', 'niemst']",2
bimetallisme,"['bi', 'me', 'tal', 'lis', 'me']",5
vergete,"['ver', 'ge', 'te']",3
pede,"['pe', 'de']",2
russificatie,"['rus', 'si', 'fi', 'ca', 'tie']",5
laarsjes,"['laars', 'jes']",2
afschriften,"['af', 'schrif', 'ten']",3
vigeerde,"['vi', 'geer', 'de']",3
kersensap,"['ker', 'sen', 'sap']",3
priori,"['pri', 'o', 'ri']",3
onherbergzaams,"['on', 'her', 'berg', 'zaams']",4
caféruzietje,"['ca', 'fé', 'ru', 'zie', 'tje']",5
cosinus,"['co', 'si', 'nus']",3
wisseling,"['wis', 'se', 'ling']",3
kijven,"['kij', 'ven']",2
EHF,['EHF'],1
beekforel,"['beek', 'fo', 'rel']",3
overpad,"['over', 'pad']",2
voorjaren,"['voor', 'ja', 'ren']",3
herdersliedje,"['her', 'ders', 'lied', 'je']",4
christelijk,"['chris', 'te', 'lijk']",3
alchemistischers,"['al', 'che', 'mis', 'ti', 'schers']",5
Middeliers,"['Mid', 'de', 'liers']",3
gemengdste,"['ge', 'mengd', 'ste']",3
roerende goedjes,"['roe', 'rende', 'goed', 'jes']",4
marktonderzoeksbureautjes,"['markt', 'on', 'der', 'zoeks', 'bu', 'reau', 'tjes']",7
conischers,"['co', 'ni', 'schers']",3
wondklavertje,"['wond', 'kla', 'ver', 'tje']",4
plevier,"['ple', 'vier']",2
Erlangen,"['Er', 'lan', 'gen']",3
jeugdkeeper,"['jeugd', 'kee', 'per']",3
rekenblad,"['re', 'ken', 'blad']",3
kiezersregistratie,"['kie', 'zers', 're', 'gis', 'tra', 'tie']",6
vertellingen,"['ver', 'tel', 'lin', 'gen']",4
beduusder,"['be', 'duus', 'der']",3
broodroof,"['brood', 'roof']",2
uitvalbasis,"['uit', 'val', 'ba', 'sis']",4
wijk,['wijk'],1
doorstrepen,"['door', 'stre', 'pen']",3
Tallinn,"['Tal', 'linn']",2
volkstelling,"['volks', 'tel', 'ling']",3
klinkmachinetjes,"['klink', 'ma', 'chi', 'ne', 'tjes']",5
bungalows,"['bun', 'ga', 'lows']",3
leg,['leg'],1
splif,['splif'],1
boenen,"['boe', 'nen']",2
fokkenmaat,"['fok', 'ken', 'maat']",3
afkus,"['af', 'kus']",2
bankieren,"['ban', 'kie', 'ren']",3
100 eurobiljetje,"['100', 'eu', 'ro', 'bil', 'jet', 'je']",6
draaft,['draaft'],1
fractiegenoot,"['frac', 'tie', 'ge', 'noot']",4
hoogmissen,"['hoog', 'mis', 'sen']",3
puimsteen,"['puim', 'steen']",2
Tourkaravanen,"['Tour', 'ka', 'ra', 'va', 'nen']",5
ceses,['ceses'],1
roetsjbaan,"['roetsj', 'baan']",2
vierhonderdeerste,"['vier', 'hon', 'derd', 'eer', 'ste']",5
broodbeleg,"['brood', 'be', 'leg']",3
solventie,"['sol', 'ven', 'tie']",3
alaat,['alaat'],1
Groenlandzee,"['Groen', 'land', 'zee']",3
schuiven,"['schui', 'ven']",2
wiet,['wiet'],1
flatert,"['fla', 'tert']",2
reactorcentrale,"['re', 'ac', 'tor', 'cen', 'tra', 'le']",6
dodecafonie,"['do', 'de', 'ca', 'fo', 'nie']",5
waardevast,"['waar', 'de', 'vast']",3
civetkat,"['ci', 'vet', 'kat']",3
paratroeper,"['pa', 'ra', 'troe', 'per']",4
ovenbouwer,"['oven', 'bou', 'wer']",3
meeldauw,"['meel', 'dauw']",2
rokade,"['ro', 'ka', 'de']",3
opgeklaard,"['op', 'ge', 'klaard']",3
Arelaarse,"['Are', 'laar', 'se']",3
schermvliegen,"['scherm', 'vlie', 'gen']",3
corporatiewoning,"['cor', 'po', 'ra', 'tie', 'wo', 'ning']",6
kinds,['kinds'],1
tegenbezoek,"['te', 'gen', 'be', 'zoek']",4
oud-topman,"['oud-top', 'man']",2
maandje,"['maand', 'je']",2
justitieelste,"['jus', 'ti', 'ti', 'eel', 'ste']",5
levensloop,"['le', 'vens', 'loop']",3
koggen,"['kog', 'gen']",2
Siraya,"['Si', 'ra', 'ya']",3
donk,['donk'],1
ontnemen,"['ont', 'ne', 'men']",3
lekte,"['lek', 'te']",2
uiterlijk,"['ui', 'ter', 'lijk']",3
oogring,"['oog', 'ring']",2
trimpompje,"['trim', 'pomp', 'je']",3
bindertjes,"['bin', 'der', 'tjes']",3
oeverloosheden,"['oe', 'ver', 'loos', 'he', 'den']",5
Gullah,"['Gul', 'lah']",2
jaguarundi,"['ja', 'gua', 'run', 'di']",4
drijfjachtjes,"['drijf', 'jacht', 'jes']",3
Tupinambá,"['Tu', 'pi', 'nam', 'bá']",4
kom,['kom'],1
radiometrie,"['ra', 'dio', 'me', 'trie']",4
syndic,"['syn', 'dic']",2
dressings,"['dres', 'sings']",2
premodern,"['pre', 'mo', 'dern']",3
temperatuurmethode,"['tem', 'pe', 'ra', 'tuur', 'me', 'tho', 'de']",7
onto-,"['on', 'to-']",2
baakje,"['baak', 'je']",2
torpedo's,"['tor', 'pe', ""do's""]",3
boterletter,"['bo', 'ter', 'let', 'ter']",4
meander,"['me', 'an', 'der']",3
geboortefeest,"['ge', 'boor', 'te', 'feest']",4
treuzelaar,"['treu', 'ze', 'laar']",3
opgraven,"['op', 'gra', 'ven']",3
lamentabelste,"['la', 'men', 'ta', 'bel', 'ste']",5
steltloper,"['stelt', 'lo', 'per']",3
schadend,"['scha', 'dend']",2
aandelenhandeltjes,"['aan', 'de', 'len', 'han', 'del', 'tjes']",6
kinderdichter,"['kin', 'der', 'dich', 'ter']",4
bamboebosje,"['bam', 'boe', 'bos', 'je']",4
gegraven,"['ge', 'gra', 'ven']",3
luibuis,"['lui', 'buis']",2
repelen,"['re', 'pe', 'len']",3
gelofte,"['ge', 'lof', 'te']",3
abstraheren,"['ab', 'stra', 'he', 'ren']",4
bedrijfsleidster,"['be', 'drijfs', 'leid', 'ster']",4
omkadingen,"['om', 'ka', 'din', 'gen']",4
houtje-touwtje,"['hout', 'je-touw', 'tje']",3
schreven op,"['schre', 'ven', 'op']",3
Russo-Noors,"['Rus', 'so-Noors']",2
kout,['kout'],1
populariseerde,"['po', 'pu', 'la', 'ri', 'seer', 'de']",6
oostkusten,"['oost', 'kus', 'ten']",3
aanaardt,"['aan', 'aardt']",2
NSA,['NSA'],1
apicalere,"['api', 'ca', 'le', 're']",4
welgesteld,"['wel', 'ge', 'steld']",3
springpaard,"['spring', 'paard']",2
aanmaakhoutje,"['aan', 'maak', 'hout', 'je']",4
capabel,"['ca', 'pa', 'bel']",3
stripboek,"['strip', 'boek']",2
werfofficier,"['werf', 'of', 'fi', 'cier']",4
zondebok,"['zon', 'de', 'bok']",3
statiger,"['sta', 'ti', 'ger']",3
redoute,"['re', 'dou', 'te']",3
witbroden,"['wit', 'bro', 'den']",3
afspeld,"['af', 'speld']",2
dealer,"['dea', 'ler']",2
zelfwerkzaamst,"['zelf', 'werk', 'zaamst']",3
prozaroman,"['pro', 'za', 'ro', 'man']",4
Yapees,"['Ya', 'pees']",2
bitterste,"['bit', 'ter', 'ste']",3
somwijlen,"['som', 'wij', 'len']",3
ampelere,"['am', 'pe', 'le', 're']",4
downloaden,"['down', 'loa', 'den']",3
sleeplift,"['sleep', 'lift']",2
denken,"['den', 'ken']",2
farads,"['fa', 'rads']",2
slok,['slok'],1
spilt,['spilt'],1
aasvliegje,"['aas', 'vlieg', 'je']",3
minderwaardigheidscomplexen,"['min', 'der', 'waar', 'dig', 'heids', 'com', 'plexen']",7
kontzak,"['kont', 'zak']",2
B-merk,['B-merk'],1
buitensluiten,"['bui', 'ten', 'slui', 'ten']",4
cellofaantje,"['cel', 'lo', 'faan', 'tje']",4
knoopcelletje,"['knoop', 'cel', 'le', 'tje']",4
faustiaanser,"['faus', 'ti', 'aan', 'ser']",4
varkenshoedertje,"['var', 'kens', 'hoe', 'der', 'tje']",5
derdegeneratieallochtoon,"['der', 'de', 'ge', 'ne', 'ra', 'tie', 'al', 'loch', 'toon']",9
-houdend,"['-hou', 'dend']",2
sabelde neer,"['sa', 'bel', 'de', 'neer']",4
diepzwarter,"['diep', 'zwar', 'ter']",3
unanimiteitsbeginsel,"['una', 'ni', 'mi', 'teits', 'be', 'gin', 'sel']",7
fluweeltangare,"['flu', 'weel', 'tan', 'ga', 're']",5
ingelukkig,"['in', 'ge', 'luk', 'kig']",4
foksia,"['fok', 'sia']",2
geneigd,"['ge', 'neigd']",2
blaren,"['bla', 'ren']",2
woonbootjes,"['woon', 'boot', 'jes']",3
mydriatisch,"['my', 'dria', 'tisch']",3
dooraderders,"['door', 'ader', 'ders']",3
werkonbekwaamste,"['werk', 'on', 'be', 'kwaam', 'ste']",5
competentie,"['com', 'pe', 'ten', 'tie']",4
gestencilde,"['ge', 'sten', 'cil', 'de']",4
lama,"['la', 'ma']",2
gastriloog,"['gas', 'tri', 'loog']",3
wenste geluk,"['wens', 'te', 'ge', 'luk']",4
vervoerbewijs,"['ver', 'voer', 'be', 'wijs']",4
groezige,"['groe', 'zi', 'ge']",3
spraakchip,"['spraak', 'chip']",2
atlasje,"['at', 'las', 'je']",3
titaan,"['ti', 'taan']",2
rekeningetjes,"['re', 'ke', 'nin', 'ge', 'tjes']",5
faire,"['fai', 're']",2
plaksneeuw,"['plak', 'sneeuw']",2
prullenbakken,"['prul', 'len', 'bak', 'ken']",4
wielergekkere,"['wie', 'ler', 'gek', 'ke', 're']",5
rotstuintje,"['rots', 'tuin', 'tje']",3
grendelde,"['gren', 'del', 'de']",3
stek,['stek'],1
communicatiestijlen,"['com', 'mu', 'ni', 'ca', 'tie', 'stij', 'len']",7
groenteburger,"['groen', 'te', 'bur', 'ger']",4
in- en indroge,"['in-', 'en', 'in', 'dro', 'ge']",5
klungelwerken,"['klun', 'gel', 'wer', 'ken']",4
piepelend,"['pie', 'pe', 'lend']",3
onderzaten,"['on', 'der', 'za', 'ten']",4
Provinciale Staten,"['Pro', 'vin', 'ci', 'a', 'le', 'Sta', 'ten']",7
pakhuisjes,"['pak', 'huis', 'jes']",3
ambteloze,"['amb', 'te', 'lo', 'ze']",4
pijlstaartvlinder,"['pijl', 'staart', 'vlin', 'der']",4
lafheid,"['laf', 'heid']",2
larynx,"['la', 'rynx']",2
i.h.b.,['i.h.b.'],1
overzienbaarste,"['over', 'zien', 'baar', 'ste']",4
waterschap,"['wa', 'ter', 'schap']",3
Lotharingen,"['Lot', 'ha', 'rin', 'gen']",4
armelui,"['ar', 'me', 'lui']",3
bied,['bied'],1
kantelbrug,"['kan', 'tel', 'brug']",3
crisisbestendiger,"['cri', 'sis', 'be', 'sten', 'di', 'ger']",6
schepen,"['sche', 'pen']",2
irrationeler,"['ir', 'ra', 'ti', 'o', 'ne', 'ler']",6
depot,"['de', 'pot']",2
goedendag,"['goe', 'den', 'dag']",3
toonbeeldjes,"['toon', 'beeld', 'jes']",3
vleug,['vleug'],1
aangingen,"['aan', 'gin', 'gen']",3
gierenoogjes,"['gie', 'ren', 'oog', 'jes']",4
lewisbase,"['lewis', 'ba', 'se']",3
meerpartijenstelsel,"['meer', 'par', 'tij', 'en', 'stel', 'sel']",6
voorraadbakjes,"['voor', 'raad', 'bak', 'jes']",4
weduwen,"['we', 'du', 'wen']",3
rookworst,"['rook', 'worst']",2
dronken,"['dron', 'ken']",2
soort,['soort'],1
navigatiesysteempjes,"['na', 'vi', 'ga', 'tie', 'sys', 'teem', 'pjes']",7
ingepekt,"['in', 'ge', 'pekt']",3
vocatieven,"['vo', 'ca', 'tie', 'ven']",4
aanzeggen,"['aan', 'zeg', 'gen']",3
danseuseje,"['dan', 'seu', 'se', 'je']",4
hameren,"['ha', 'me', 'ren']",3
drijfvermogen,"['drijf', 'ver', 'mo', 'gen']",4
doe,['doe'],1
continenten,"['con', 'ti', 'nen', 'ten']",4
inlopen,"['in', 'lo', 'pen']",3
gewijs,"['ge', 'wijs']",2
appartementencomplexjes,"['ap', 'par', 'te', 'men', 'ten', 'com', 'plex', 'jes']",8
fysiotechnicus,"['fy', 'sio', 'tech', 'ni', 'cus']",5
gewimperde,"['ge', 'wim', 'per', 'de']",4
matra,"['ma', 'tra']",2
genezing,"['ge', 'ne', 'zing']",3
talencursussen,"['ta', 'len', 'cur', 'sus', 'sen']",5
aanplakten,"['aan', 'plak', 'ten']",3
slechterikjes,"['slech', 'te', 'rik', 'jes']",4
middenstip,"['mid', 'den', 'stip']",3
vakkundigheden,"['vak', 'kun', 'dig', 'he', 'den']",5
pikken,"['pik', 'ken']",2
taalarm,"['taal', 'arm']",2
dentine,"['den', 'ti', 'ne']",3
draaischijf,"['draai', 'schijf']",2
zwavelpoeder,"['zwa', 'vel', 'poe', 'der']",4
afweginkje,"['af', 'we', 'gin', 'kje']",4
goser,"['go', 'ser']",2
agences,"['agen', 'ces']",2
looncompensatie,"['loon', 'com', 'pen', 'sa', 'tie']",5
wolf,['wolf'],1
mankten,"['mank', 'ten']",2
kneedlegering,"['kneed', 'le', 'ge', 'ring']",4
constituent,"['con', 'sti', 'tu', 'ent']",4
naaktportret,"['naakt', 'por', 'tret']",3
deelgemeente,"['deel', 'ge', 'meen', 'te']",4
schar,['schar'],1
Mohawk,"['Mo', 'hawk']",2
uitsmijtertjes,"['uit', 'smij', 'ter', 'tjes']",4
datalekjes,"['da', 'ta', 'lek', 'jes']",4
arrheniuszuur,"['ar', 'rhe', 'nius', 'zuur']",4
privégegevens,"['pri', 'vé', 'ge', 'ge', 'vens']",5
byzantijnsers,"['by', 'zan', 'tijn', 'sers']",4
craftmarket,"['craft', 'mar', 'ket']",3
bluesmuziek,"['blues', 'mu', 'ziek']",3
QL-lampen,"['QL-lam', 'pen']",2
provinciaalst,"['pro', 'vin', 'ci', 'aalst']",4
druivensap,"['drui', 'ven', 'sap']",3
meesterblazer,"['mees', 'ter', 'bla', 'zer']",4
linkerdijbeenbreukje,"['lin', 'ker', 'dij', 'been', 'breuk', 'je']",6
omspannen,"['om', 'span', 'nen']",3
zaklantaarn,"['zak', 'lan', 'taarn']",3
vetzucht,"['vet', 'zucht']",2
isolatietape,"['iso', 'la', 'tie', 'tape']",4
hoerenkast,"['hoe', 'ren', 'kast']",3
hoogvlakte,"['hoog', 'vlak', 'te']",3
omzoom,"['om', 'zoom']",2
indecents,"['in', 'de', 'cents']",3
zuivel,"['zui', 'vel']",2
geep,['geep'],1
zwaarlijvigheid,"['zwaar', 'lij', 'vig', 'heid']",4
publieksstemmen,"['pu', 'blieks', 'stem', 'men']",4
damhert,"['dam', 'hert']",2
ontgroeningsritueel,"['ont', 'groe', 'nings', 'ri', 'tu', 'eel']",6
preekte aan,"['preek', 'te', 'aan']",3
bonenbroden,"['bo', 'nen', 'bro', 'den']",4
grimasje,"['gri', 'mas', 'je']",3
pasbuste,"['pas', 'bus', 'te']",3
handmatig,"['hand', 'ma', 'tig']",3
bolwerkend,"['bol', 'wer', 'kend']",3
opiniestuk,"['opi', 'nie', 'stuk']",3
playbacken,"['play', 'bac', 'ken']",3
soldeerplekje,"['sol', 'deer', 'plek', 'je']",4
zwelling,"['zwel', 'ling']",2
articulaties,"['ar', 'ti', 'cu', 'la', 'ties']",5
voorwerk,"['voor', 'werk']",2
ophokplicht,"['op', 'hok', 'plicht']",3
aspirant-commissarisje,"['as', 'pi', 'rant-com', 'mis', 'sa', 'ris', 'je']",7
ouderdomsvoorziening,"['ou', 'der', 'doms', 'voor', 'zie', 'ning']",6
tomahawk,"['to', 'ma', 'hawk']",3
bulken,"['bul', 'ken']",2
ijsploeg,"['ijs', 'ploeg']",2
zelfverdediging,"['zelf', 'ver', 'de', 'di', 'ging']",5
mastino's,"['mas', 'ti', ""no's""]",3
waaruit,"['waar', 'uit']",2
garnerend,"['gar', 'ne', 'rend']",3
draalden,"['draal', 'den']",2
kruimeltje,"['krui', 'mel', 'tje']",3
gedigitaliseerd,"['ge', 'di', 'gi', 'ta', 'li', 'seerd']",6
yocto-,"['yoc', 'to-']",2
sterven,"['ster', 'ven']",2
beliggen,"['be', 'lig', 'gen']",3
monomane,"['mo', 'no', 'ma', 'ne']",4
hersenzenuwen,"['her', 'sen', 'ze', 'nu', 'wen']",5
jongedametje,"['jon', 'ge', 'da', 'me', 'tje']",5
beweidend,"['be', 'wei', 'dend']",3
sprankel,"['spran', 'kel']",2
krullig,"['krul', 'lig']",2
ploffer,"['plof', 'fer']",2
lijkkist,"['lijk', 'kist']",2
aaneenhechtinkje,"['aan', 'een', 'hech', 'tin', 'kje']",5
dergelijke,"['der', 'ge', 'lij', 'ke']",4
vervoersnetwerk,"['ver', 'voers', 'net', 'werk']",4
toveren,"['to', 've', 'ren']",3
vrijkont,"['vrij', 'kont']",2
veehoedertje,"['vee', 'hoe', 'der', 'tje']",4
wroeging,"['wroe', 'ging']",2
crews,['crews'],1
orthodoxie,"['or', 'tho', 'doxie']",3
afweren,"['af', 'we', 'ren']",3
Afrikaner,"['Afri', 'ka', 'ner']",3
extrarenale,"['ex', 'tra', 're', 'na', 'le']",5
episteltjes,"['epis', 'tel', 'tjes']",3
dochterlief,"['doch', 'ter', 'lief']",3
bosrijk,"['bos', 'rijk']",2
tembare,"['tem', 'ba', 're']",3
zes,['zes'],1
loterijtjes,"['lo', 'te', 'rij', 'tjes']",4
cultuurgemeenschap,"['cul', 'tuur', 'ge', 'meen', 'schap']",5
gevalgd,"['ge', 'valgd']",2
toetakelen,"['toe', 'ta', 'ke', 'len']",4
Sqoleq,"['Sqo', 'leq']",2
roestte,"['roest', 'te']",2
Gelderland,"['Gel', 'der', 'land']",3
miszien,"['mis', 'zien']",2
maffiafamilie,"['maf', 'fia', 'fa', 'mi', 'lie']",5
curve,"['cur', 've']",2
gecomponeerd,"['ge', 'com', 'po', 'neerd']",4
verwensing,"['ver', 'wen', 'sing']",3
sportsectors,"['sport', 'sec', 'tors']",3
multiculturaliteit,"['mul', 'ti', 'cul', 'tu', 'ra', 'li', 'teit']",7
periodieken,"['pe', 'ri', 'o', 'die', 'ken']",5
beverigste,"['be', 've', 'rig', 'ste']",4
bovenkamers,"['bo', 'ven', 'ka', 'mers']",4
hofambtes,"['hof', 'amb', 'tes']",3
droogzwemmen,"['droog', 'zwem', 'men']",3
dollariseren,"['dol', 'la', 'ri', 'se', 'ren']",5
immaterieel,"['im', 'ma', 'te', 'ri', 'eel']",5
zeehondencrèche,"['zee', 'hon', 'den', 'crè', 'che']",5
detailhandel,"['de', 'tail', 'han', 'del']",4
veiligheidshandschoenen,"['vei', 'lig', 'heids', 'hand', 'schoe', 'nen']",6
bladzij,"['blad', 'zij']",2
innocent,"['in', 'no', 'cent']",3
Staten-Generaal,"['Sta', 'ten-Ge', 'ne', 'raal']",4
zoenwater,"['zoen', 'wa', 'ter']",3
belgedrag,"['bel', 'ge', 'drag']",3
geknipt,"['ge', 'knipt']",2
bureautje,"['bu', 'reau', 'tje']",3
kaag,['kaag'],1
rondtrekkend,"['rond', 'trek', 'kend']",3
Prediker,"['Pre', 'di', 'ker']",3
doodgraver,"['dood', 'gra', 'ver']",3
seizoenwerker,"['sei', 'zoen', 'wer', 'ker']",4
solostukjes,"['so', 'lo', 'stuk', 'jes']",4
deuvelen,"['deu', 've', 'len']",3
grenslozere,"['grens', 'lo', 'ze', 're']",4
equipotentiaalvlak,"['equi', 'po', 'ten', 'tiaal', 'vlak']",5
vlakwater,"['vlak', 'wa', 'ter']",3
lekt,['lekt'],1
doorzeurden,"['door', 'zeur', 'den']",3
oen,['oen'],1
smeris,"['sme', 'ris']",2
daaraan,"['daar', 'aan']",2
fosfide,"['fos', 'fi', 'de']",3
militairtje,"['mi', 'li', 'tair', 'tje']",4
pastoortjes,"['pas', 'toor', 'tjes']",3
bemergeld,"['be', 'mer', 'geld']",3
moordlusten,"['moord', 'lus', 'ten']",3
eindgeneriek,"['eind', 'ge', 'ne', 'riek']",4
elektriciteitsleiding,"['elek', 'tri', 'ci', 'teits', 'lei', 'ding']",6
participeren,"['par', 'ti', 'ci', 'pe', 'ren']",5
Silezië,"['Si', 'le', 'zië']",3
inspectie,"['in', 'spec', 'tie']",3
koffiehuis,"['kof', 'fie', 'huis']",3
Kwanyama,"['Kwa', 'nya', 'ma']",3
jullie,"['jul', 'lie']",2
geschoren,"['ge', 'scho', 'ren']",3
laddertjes,"['lad', 'der', 'tjes']",3
bekalkte,"['be', 'kalk', 'te']",3
lento's,"['len', ""to's""]",2
opiniebladen,"['opi', 'nie', 'bla', 'den']",4
viskraam,"['vis', 'kraam']",2
liedjesreeksen,"['lied', 'jes', 'reek', 'sen']",4
vreemde,"['vreem', 'de']",2
diatomen,"['di', 'a', 'to', 'men']",4
opgeleefd,"['op', 'ge', 'leefd']",3
jubileumnummer,"['ju', 'bi', 'le', 'um', 'num', 'mer']",6
bajonetsluiting,"['ba', 'jo', 'net', 'slui', 'ting']",5
vervreemden,"['ver', 'vreem', 'den']",3
O'odham,"[""O'od"", 'ham']",2
recreatie,"['re', 'cre', 'a', 'tie']",4
lope door,"['lo', 'pe', 'door']",3
indaging,"['in', 'da', 'ging']",3
Tsjoektsjisch,"['Tsjoek', 'tsjisch']",2
rattenschildje,"['rat', 'ten', 'schild', 'je']",4
psychopathologie,"['psy', 'cho', 'pa', 'tho', 'lo', 'gie']",6
Tsjetsjeens,"['Tsje', 'tsjeens']",2
invoerder,"['in', 'voer', 'der']",3
mummificatie,"['mum', 'mi', 'fi', 'ca', 'tie']",5
gezondheidsminister,"['ge', 'zond', 'heids', 'mi', 'nis', 'ter']",6
rancune,"['ran', 'cu', 'ne']",3
ontleedkunde,"['ont', 'leed', 'kun', 'de']",4
metselen,"['met', 'se', 'len']",3
reclametekst,"['re', 'cla', 'me', 'tekst']",4
saurus,"['sau', 'rus']",2
eenmansactie,"['een', 'mans', 'ac', 'tie']",4
ski,['ski'],1
tardiefste,"['tar', 'dief', 'ste']",3
verketter,"['ver', 'ket', 'ter']",3
inleuk,"['in', 'leuk']",2
dahliageel,"['dah', 'lia', 'geel']",3
ontkleurd,"['ont', 'kleurd']",2
zondagsedities,"['zon', 'dags', 'edi', 'ties']",4
indagingen,"['in', 'da', 'gin', 'gen']",4
opvoedingsbegeleiding,"['op', 'voe', 'dings', 'be', 'ge', 'lei', 'ding']",7
je,['je'],1
kerstkriebeltje,"['kerst', 'krie', 'bel', 'tje']",4
fietstechnieken,"['fiets', 'tech', 'nie', 'ken']",4
spaceshuttles,"['space', 'shut', 'tles']",3
ochtenddrukte,"['och', 'tend', 'druk', 'te']",4
behenolie,"['be', 'hen', 'olie']",3
knijp toe,"['knijp', 'toe']",2
practical,"['prac', 'ti', 'cal']",3
laboratoriumuitslagjes,"['la', 'bo', 'ra', 'to', 'ri', 'um', 'uit', 'slag', 'jes']",9
kontgaatje,"['kont', 'gaat', 'je']",3
goorlappen,"['goor', 'lap', 'pen']",3
hoofdtransplantatie,"['hoofd', 'trans', 'plan', 'ta', 'tie']",5
wekker,"['wek', 'ker']",2
fosforbrons,"['fos', 'for', 'brons']",3
bezemkastje,"['be', 'zem', 'kast', 'je']",4
doorboord,"['door', 'boord']",2
binnenliepen,"['bin', 'nen', 'lie', 'pen']",4
lichaamsoppervlak,"['li', 'chaams', 'op', 'per', 'vlak']",5
muzieksleutel,"['mu', 'ziek', 'sleu', 'tel']",4
strofe,"['stro', 'fe']",2
schuurfeest,"['schuur', 'feest']",2
feiten,"['fei', 'ten']",2
computervirussen,"['com', 'pu', 'ter', 'vi', 'rus', 'sen']",6
procedé,"['pro', 'ce', 'dé']",3
bollenvrouw,"['bol', 'len', 'vrouw']",3
speertjes,"['speer', 'tjes']",2
onmisbaar,"['on', 'mis', 'baar']",3
landaanwinning,"['land', 'aan', 'win', 'ning']",4
Nederengels,"['Ne', 'der', 'en', 'gels']",4
oubollig,"['ou', 'bol', 'lig']",3
aanbetaald,"['aan', 'be', 'taald']",3
kwistig,"['kwis', 'tig']",2
humaniteit,"['hu', 'ma', 'ni', 'teit']",4
zevenzaad,"['ze', 'ven', 'zaad']",3
podium,"['po', 'di', 'um']",3
alto,"['al', 'to']",2
siccatief,"['sic', 'ca', 'tief']",3
wasvrouwtje,"['was', 'vrouw', 'tje']",3
toegangskaartje,"['toe', 'gangs', 'kaart', 'je']",4
Zimbabwaans,"['Zim', 'bab', 'waans']",3
propyleen,"['pro', 'py', 'leen']",3
overig,"['ove', 'rig']",2
sufkont,"['suf', 'kont']",2
herbergzaam,"['her', 'berg', 'zaam']",3
linkerscheenbeen,"['lin', 'ker', 'scheen', 'been']",4
lesgebouwtje,"['les', 'ge', 'bouw', 'tje']",4
grutto,"['grut', 'to']",2
Waals,['Waals'],1
waterstaatskerk,"['wa', 'ter', 'staats', 'kerk']",4
wandelschoen,"['wan', 'del', 'schoen']",3
krimp,['krimp'],1
banistiek,"['ba', 'nis', 'tiek']",3
sterflijke,"['sterf', 'lij', 'ke']",3
zilvergrijs,"['zil', 'ver', 'grijs']",3
ondulerende,"['on', 'du', 'le', 'ren', 'de']",5
troeteldier,"['troe', 'tel', 'dier']",3
oudtante,"['oud', 'tan', 'te']",3
gebingood,"['ge', 'bin', 'good']",3
takelwerken,"['ta', 'kel', 'wer', 'ken']",4
jachttaal,"['jacht', 'taal']",2
fijfels,"['fij', 'fels']",2
uitgeruste,"['uit', 'ge', 'rus', 'te']",4
elastomeer,"['elas', 'to', 'meer']",3
Puyuma,"['Pu', 'yu', 'ma']",3
leerlooien,"['leer', 'looi', 'en']",3
afweersysteem,"['af', 'weer', 'sys', 'teem']",4
termijncontract,"['ter', 'mijn', 'con', 'tract']",4
vierkant,"['vier', 'kant']",2
quasiwetenschappelijkere,"['qua', 'si', 'we', 'ten', 'schap', 'pe', 'lij', 'ke', 're']",9
koekenazen,"['koe', 'ken', 'azen']",3
toespreken,"['toe', 'spre', 'ken']",3
Afrikaansere,"['Afri', 'kaan', 'se', 're']",4
beoefenaar,"['be', 'oe', 'fe', 'naar']",4
hartverzakkingen,"['hart', 'ver', 'zak', 'kin', 'gen']",5
teems,['teems'],1
thiofosfaat,"['thio', 'fos', 'faat']",3
werfkantoor,"['werf', 'kan', 'toor']",3
Niassisch,"['Ni', 'as', 'sisch']",3
afknappen,"['af', 'knap', 'pen']",3
strelinkjes,"['stre', 'lin', 'kjes']",3
argonatoompjes,"['ar', 'gon', 'atoom', 'pjes']",4
boomsuiker,"['boom', 'sui', 'ker']",3
pullover,"['pull', 'over']",2
gezwommen,"['ge', 'zwom', 'men']",3
discrepanties,"['dis', 'cre', 'pan', 'ties']",4
abyssaal,"['abys', 'saal']",2
slatten,"['slat', 'ten']",2
bereiking,"['be', 'rei', 'king']",3
exon,['exon'],1
terugkaatsen,"['te', 'rug', 'kaat', 'sen']",4
aandelentranches,"['aan', 'de', 'len', 'tran', 'ches']",5
zondagsarbeid,"['zon', 'dags', 'ar', 'beid']",4
etterde,"['et', 'ter', 'de']",3
intrarenale,"['in', 'tra', 're', 'na', 'le']",5
afstelling,"['af', 'stel', 'ling']",3
flikkertjes,"['flik', 'ker', 'tjes']",3
rechtovereind,"['recht', 'over', 'eind']",3
wegduiken,"['weg', 'dui', 'ken']",3
abdijen,"['ab', 'dij', 'en']",3
ongezuurde,"['on', 'ge', 'zuur', 'de']",4
koomt in,"['koomt', 'in']",2
naamstempel,"['naam', 'stem', 'pel']",3
milkshake duck,"['milk', 'shake', 'duck']",3
bazooka,"['ba', 'zoo', 'ka']",3
meest,['meest'],1
smeltwater,"['smelt', 'wa', 'ter']",3
inoculeren,"['in', 'ocu', 'le', 'ren']",4
vaalblonds,"['vaal', 'blonds']",2
