woorden,lettergrepen,aantal lettergrepen
vijfhonderdeurobiljetten,"['vijf', 'hon', 'derd', 'eu', 'ro', 'bil', 'jet', 'ten']",8
zeeluipaard,"['zee', 'lui', 'paard']",3
jawoord,"['ja', 'woord']",2
riskeer,"['ris', 'keer']",2
geilheid,"['geil', 'heid']",2
schenner,"['schen', 'ner']",2
musicalachtigere,"['mu', 'si', 'cal', 'ach', 'ti', 'ge', 're']",7
poëziealbumpjes,"['poë', 'zie', 'al', 'bum', 'pjes']",5
pakkie-an,"['pak', 'kie-an']",2
inblij,"['in', 'blij']",2
rugkleden,"['rug', 'kle', 'den']",3
weerspiegeling,"['weer', 'spie', 'ge', 'ling']",4
stukwerker,"['stuk', 'wer', 'ker']",3
schouwen,"['schou', 'wen']",2
schilderijenverkoper,"['schil', 'de', 'rij', 'en', 'ver', 'ko', 'per']",7
eredegens,"['ere', 'de', 'gens']",3
despoot,"['des', 'poot']",2
schadepost,"['scha', 'de', 'post']",3
afzepend,"['af', 'ze', 'pend']",3
schuurspons,"['schuur', 'spons']",2
zeekoe,"['zee', 'koe']",2
kapmesjes,"['kap', 'mes', 'jes']",3
miljoeneninvestering,"['mil', 'joe', 'nen', 'in', 'ves', 'te', 'ring']",7
kwastigst,"['kwas', 'tigst']",2
vuilmaken,"['vuil', 'ma', 'ken']",3
bloembolletjes,"['bloem', 'bol', 'le', 'tjes']",4
tonrond,"['ton', 'rond']",2
ontkroezen,"['ont', 'kroe', 'zen']",3
polakken,"['po', 'lak', 'ken']",3
tuinbonen,"['tuin', 'bo', 'nen']",3
opvreter,"['op', 'vre', 'ter']",3
interdepartementaalste,"['in', 'ter', 'de', 'par', 'te', 'men', 'taal', 'ste']",8
wiek,['wiek'],1
opkikkertje,"['op', 'kik', 'ker', 'tje']",4
Fatima,"['Fa', 'ti', 'ma']",3
3D-printers,"['3D-prin', 'ters']",2
erin zitten,"['er', 'in', 'zit', 'ten']",4
waterdroppel,"['wa', 'ter', 'drop', 'pel']",4
aandeelhoudertjes,"['aan', 'deel', 'hou', 'der', 'tjes']",5
radon,"['ra', 'don']",2
weidelijks,"['wei', 'de', 'lijks']",3
opeengepropt,"['op', 'een', 'ge', 'propt']",4
roerend goedje,"['roe', 'rend', 'goed', 'je']",4
overheidje,"['over', 'heid', 'je']",3
benting,"['ben', 'ting']",2
generator,"['ge', 'ne', 'ra', 'tor']",4
armlengtes,"['arm', 'leng', 'tes']",3
headbangen,"['head', 'ban', 'gen']",3
stroomafwaarts,"['stroom', 'af', 'waarts']",3
aanstiefelt,"['aan', 'stie', 'felt']",3
heiknapper,"['hei', 'knap', 'per']",3
agape,"['aga', 'pe']",2
oud-schaatsers,"['oud-schaat', 'sers']",2
dichtgenaaid,"['dicht', 'ge', 'naaid']",3
onbedrukte,"['on', 'be', 'druk', 'te']",4
sprint,['sprint'],1
wenden,"['wen', 'den']",2
aftel,"['af', 'tel']",2
oud-correspondent,"['oud-cor', 'res', 'pon', 'dent']",4
vibratie,"['vi', 'bra', 'tie']",3
nierproblemen,"['nier', 'pro', 'ble', 'men']",4
graszaad,"['gras', 'zaad']",2
tjap,['tjap'],1
hellen,"['hel', 'len']",2
Saharaanste,"['Sa', 'ha', 'raans', 'te']",4
halfwaardetijd,"['half', 'waar', 'de', 'tijd']",4
gradueren,"['gra', 'du', 'e', 'ren']",4
bami,"['ba', 'mi']",2
tevredenstellen,"['te', 'vre', 'den', 'stel', 'len']",5
toonsoort,"['toon', 'soort']",2
volksgezondheid,"['volks', 'ge', 'zond', 'heid']",4
lasershows,"['la', 'ser', 'shows']",3
duivenkoten,"['dui', 'ven', 'ko', 'ten']",4
voteer,"['vo', 'teer']",2
versturen,"['ver', 'stu', 'ren']",3
grasspeler,"['gras', 'spe', 'ler']",3
hongerig,"['hon', 'ge', 'rig']",3
allroundtitel,"['all', 'round', 'ti', 'tel']",4
belabberder,"['be', 'lab', 'ber', 'der']",4
nattigere,"['nat', 'ti', 'ge', 're']",4
gemeentehuis,"['ge', 'meen', 'te', 'huis']",4
mammografie,"['mam', 'mo', 'gra', 'fie']",4
vreetkicks,"['vreet', 'kicks']",2
bezoekertjes,"['be', 'zoe', 'ker', 'tjes']",4
snoepkont,"['snoep', 'kont']",2
psychodrama,"['psy', 'cho', 'dra', 'ma']",4
karbatsen,"['kar', 'bat', 'sen']",3
elixer,['elixer'],1
zenuwpijn,"['ze', 'nuw', 'pijn']",3
seksboeken,"['seks', 'boe', 'ken']",3
zoekresultaatjes,"['zoek', 're', 'sul', 'taat', 'jes']",5
aandelenemissies,"['aan', 'de', 'len', 'emis', 'sies']",5
lokhomo,"['lok', 'ho', 'mo']",3
exempel,"['exem', 'pel']",2
poolster,"['pool', 'ster']",2
hacken,"['hac', 'ken']",2
klaaglied,"['klaag', 'lied']",2
zalmkweker,"['zalm', 'kwe', 'ker']",3
flageolettoon,"['fla', 'geo', 'let', 'toon']",4
mannenbesnijdenis,"['man', 'nen', 'be', 'snij', 'de', 'nis']",6
elektro-encefalogram,"['elek', 'tro-en', 'ce', 'fa', 'lo', 'gram']",6
ondervertegenwoordigingen,"['on', 'der', 'ver', 'te', 'gen', 'woor', 'di', 'gin', 'gen']",9
civielrechtelijk,"['ci', 'viel', 'rech', 'te', 'lijk']",5
verzuimde,"['ver', 'zuim', 'de']",3
verleden tijd,"['ver', 'le', 'den', 'tijd']",4
blik in,"['blik', 'in']",2
autosleutel,"['au', 'to', 'sleu', 'tel']",4
multomapje,"['mul', 'to', 'map', 'je']",4
pedanten,"['pe', 'dan', 'ten']",3
erbium,"['er', 'bi', 'um']",3
gedekters,"['ge', 'dek', 'ters']",3
wegsluizend,"['weg', 'slui', 'zend']",3
overbrugginkjes,"['over', 'brug', 'gin', 'kjes']",4
zwijnborstels,"['zwijn', 'bor', 'stels']",3
junidagen,"['ju', 'ni', 'da', 'gen']",4
kippendrummetje,"['kip', 'pen', 'drum', 'me', 'tje']",5
stadsgenoot,"['stads', 'ge', 'noot']",3
alpien,"['al', 'pien']",2
concessionelers,"['con', 'ces', 'si', 'o', 'ne', 'lers']",6
avant-scène,"['avant-scè', 'ne']",2
geyoutubed,"['ge', 'you', 'tubed']",3
schaften,"['schaf', 'ten']",2
plankjes,"['plank', 'jes']",2
zakgeld,"['zak', 'geld']",2
uitkering,"['uit', 'ke', 'ring']",3
hamsterwangetjes,"['ham', 'ster', 'wan', 'ge', 'tjes']",5
paardenstaart,"['paar', 'den', 'staart']",3
blasfemeerde,"['blas', 'fe', 'meer', 'de']",4
pluripotent,"['plu', 'ri', 'po', 'tent']",4
overstijgen,"['over', 'stij', 'gen']",3
boontje,"['boon', 'tje']",2
communiceerde,"['com', 'mu', 'ni', 'ceer', 'de']",5
elektromechanisch,"['elek', 'tro', 'me', 'cha', 'nisch']",5
Vrekkenkrant,"['Vrek', 'ken', 'krant']",3
achthonderdviertje,"['acht', 'hon', 'derd', 'vier', 'tje']",5
kerstdag,"['kerst', 'dag']",2
druppelsgewijs,"['drup', 'pels', 'ge', 'wijs']",4
flamenco,"['fla', 'men', 'co']",3
micro,"['mi', 'cro']",2
klankleer,"['klank', 'leer']",2
regicide,"['re', 'gi', 'ci', 'de']",4
hemelsnaam,"['he', 'mels', 'naam']",3
aanschurk,"['aan', 'schurk']",2
terugvorder,"['te', 'rug', 'vor', 'der']",4
dozerend,"['do', 'ze', 'rend']",3
verkleuring,"['ver', 'kleu', 'ring']",3
retriever,"['re', 'trie', 'ver']",3
therm-,"['ther', 'm-']",2
invloedssfeer,"['in', 'vloeds', 'sfeer']",3
jeugdleden,"['jeugd', 'le', 'den']",3
ik,['ik'],1
fietscafés,"['fiets', 'ca', 'fés']",3
grachtengordeltje,"['grach', 'ten', 'gor', 'del', 'tje']",5
triestheden,"['triest', 'he', 'den']",3
laseren,"['la', 'se', 'ren']",3
ontdoe,"['ont', 'doe']",2
dorpen,"['dor', 'pen']",2
dorpsgenootje,"['dorps', 'ge', 'noot', 'je']",4
voortsjokkende,"['voort', 'sjok', 'ken', 'de']",4
aansprakelijkheidsverzekeringen,"['aan', 'spra', 'ke', 'lijk', 'heids', 'ver', 'ze', 'ke', 'rin', 'gen']",10
coronateststraten,"['co', 'ro', 'na', 'test', 'stra', 'ten']",6
vechtscheidingen,"['vecht', 'schei', 'din', 'gen']",4
joepie,"['joe', 'pie']",2
meegestegen,"['mee', 'ge', 'ste', 'gen']",4
juteweefsel,"['ju', 'te', 'weef', 'sel']",4
gewoonste,"['ge', 'woon', 'ste']",3
heikelere,"['hei', 'ke', 'le', 're']",4
lijmpogingen,"['lijm', 'po', 'gin', 'gen']",4
begrijpzame,"['be', 'grijp', 'za', 'me']",4
opflakkerende,"['op', 'flak', 'ke', 'ren', 'de']",5
Maagdenburg,"['Maag', 'den', 'burg']",3
Amerikaanse eik,"['Ame', 'ri', 'kaan', 'se', 'eik']",5
westzuidwesten,"['west', 'zuid', 'wes', 'ten']",4
faecaal,"['fae', 'caal']",2
tweelingbroers,"['twee', 'ling', 'broers']",3
pointillisme,"['poin', 'til', 'lis', 'me']",4
onverdachtere,"['on', 'ver', 'dach', 'te', 're']",5
melisme,"['me', 'lis', 'me']",3
veiligheidje,"['vei', 'lig', 'heid', 'je']",4
hakkers,"['hak', 'kers']",2
lijzijde,"['lij', 'zij', 'de']",3
klepelend,"['kle', 'pe', 'lend']",3
opvallende,"['op', 'val', 'len', 'de']",4
techno-,"['tech', 'no-']",2
gewoontes,"['ge', 'woon', 'tes']",3
desolaat,"['de', 'so', 'laat']",3
zoal,"['zo', 'al']",2
preoperatiefst,"['pre', 'ope', 'ra', 'tiefst']",4
thuiszorgorganisaties,"['thuis', 'zorg', 'or', 'ga', 'ni', 'sa', 'ties']",7
slangenkuil,"['slan', 'gen', 'kuil']",3
mandagen,"['man', 'da', 'gen']",3
armenschool,"['ar', 'men', 'school']",3
proefbuis,"['proef', 'buis']",2
boorsel,"['boor', 'sel']",2
kernwapenvrijers,"['kern', 'wa', 'pen', 'vrij', 'ers']",5
beweegt mee,"['be', 'weegt', 'mee']",3
graafwerktuig,"['graaf', 'werk', 'tuig']",3
vrijmetselaartjes,"['vrij', 'met', 'se', 'laar', 'tjes']",5
ammelaken,"['am', 'me', 'la', 'ken']",4
graanoogstje,"['graan', 'oogst', 'je']",3
erfdeel,"['erf', 'deel']",2
rijten,"['rij', 'ten']",2
misstappen,"['mis', 'stap', 'pen']",3
blauwogige,"['blauw', 'ogi', 'ge']",3
mauwen,"['mau', 'wen']",2
volmondigers,"['vol', 'mon', 'di', 'gers']",4
getallensymboliek,"['ge', 'tal', 'len', 'sym', 'bo', 'liek']",6
bosaapje,"['bos', 'aap', 'je']",3
duro's,"['du', ""ro's""]",2
integrerend,"['in', 'te', 'gre', 'rend']",4
kortswijl,"['korts', 'wijl']",2
overtroevend,"['over', 'troe', 'vend']",3
machtig,"['mach', 'tig']",2
onanerend,"['ona', 'ne', 'rend']",3
aanbrengpremies,"['aan', 'breng', 'pre', 'mies']",4
verisme,"['ve', 'ris', 'me']",3
opgekoterd,"['op', 'ge', 'ko', 'terd']",4
filiatie,"['fi', 'li', 'a', 'tie']",4
kipnoedels,"['kip', 'noe', 'dels']",3
langharige,"['lang', 'ha', 'ri', 'ge']",4
boetpredicatie,"['boet', 'pre', 'di', 'ca', 'tie']",5
mixfondsen,"['mix', 'fond', 'sen']",3
tering,"['te', 'ring']",2
slimmeriken,"['slim', 'me', 'ri', 'ken']",4
As-groot,['As-groot'],1
de beste stuurlui staan aan wal,"['de', 'bes', 'te', 'stuur', 'lui', 'staan', 'aan', 'wal']",8
dienstige,"['dien', 'sti', 'ge']",3
onbeschaamd,"['on', 'be', 'schaamd']",3
verborgeners,"['ver', 'bor', 'ge', 'ners']",4
hangaartjes,"['han', 'gaar', 'tjes']",3
lazuriet,"['la', 'zu', 'riet']",3
eenheidsmunt,"['een', 'heids', 'munt']",3
slachtinkjes,"['slach', 'tin', 'kjes']",3
dierrechten,"['dier', 'rech', 'ten']",3
zandzuiger,"['zand', 'zui', 'ger']",3
gavotte,"['ga', 'vot', 'te']",3
zoetmiddel,"['zoet', 'mid', 'del']",3
erfpachtherziening,"['erf', 'pacht', 'her', 'zie', 'ning']",5
trillingsgetal,"['tril', 'lings', 'ge', 'tal']",4
verpoten,"['ver', 'po', 'ten']",3
mosselhoeren,"['mos', 'sel', 'hoe', 'ren']",4
kadaver,"['ka', 'da', 'ver']",3
draaien,"['draai', 'en']",2
maagprobleempje,"['maag', 'pro', 'bleem', 'pje']",4
G-majeurtoonaard,"['G-ma', 'jeur', 'toon', 'aard']",4
afstandbediening,"['af', 'stand', 'be', 'die', 'ning']",5
woordgeslacht,"['woord', 'ge', 'slacht']",3
ziens,['ziens'],1
wijkkranten,"['wijk', 'kran', 'ten']",3
bouwhoekje,"['bouw', 'hoek', 'je']",3
annuïteitenhypotheken,"['an', 'nuï', 'tei', 'ten', 'hy', 'po', 'the', 'ken']",8
nanoliter,"['na', 'no', 'li', 'ter']",4
bankroeter,"['bank', 'roe', 'ter']",3
halfwinds,"['half', 'winds']",2
zachtboard,"['zacht', 'board']",2
taalquizzen,"['taal', 'quiz', 'zen']",3
afwennen,"['af', 'wen', 'nen']",3
Abanyom,"['Aban', 'y', 'om']",3
tabulatortjes,"['ta', 'bu', 'la', 'tor', 'tjes']",5
seances,"['se', 'an', 'ces']",3
ATB,['ATB'],1
transities,"['tran', 'si', 'ties']",3
negentiende,"['ne', 'gen', 'tien', 'de']",4
daveren,"['da', 've', 'ren']",3
rotopmerkingen,"['rot', 'op', 'mer', 'kin', 'gen']",5
soezerigere,"['soe', 'ze', 'ri', 'ge', 're']",5
motorbrilletjes,"['mo', 'tor', 'bril', 'le', 'tjes']",5
ziften,"['zif', 'ten']",2
bultrund,"['bult', 'rund']",2
angst,['angst'],1
belastingvrijers,"['be', 'las', 'ting', 'vrij', 'ers']",5
brokaten,"['bro', 'ka', 'ten']",3
beginners,"['be', 'gin', 'ners']",3
stellinkjes,"['stel', 'lin', 'kjes']",3
annoncerend,"['an', 'non', 'ce', 'rend']",4
grondrechtjes,"['grond', 'recht', 'jes']",3
sterappel,"['ster', 'ap', 'pel']",3
vleesmessen,"['vlees', 'mes', 'sen']",3
kinderjuffrouw,"['kin', 'der', 'juf', 'frouw']",4
moerasgamander,"['moe', 'ras', 'ga', 'man', 'der']",5
bureaucratiekorting,"['bu', 'reau', 'cra', 'tie', 'kor', 'ting']",6
stemknop,"['stem', 'knop']",2
interscolair,"['in', 'ter', 'sco', 'lair']",4
vergaandere,"['ver', 'gaan', 'de', 're']",4
controleprobleem,"['con', 'tro', 'le', 'pro', 'bleem']",5
aardkerntje,"['aard', 'kern', 'tje']",3
aap-noot-miesplankje,"['aap-noot-mies', 'plank', 'je']",3
ongesofisticeerdste,"['on', 'ge', 'so', 'fis', 'ti', 'ceerd', 'ste']",7
omstreek,"['om', 'streek']",2
oxiden,"['oxi', 'den']",2
windvlaagjes,"['wind', 'vlaag', 'jes']",3
hauw,['hauw'],1
indringers,"['in', 'drin', 'gers']",3
foneem,"['fo', 'neem']",2
halfbroertjes,"['half', 'broer', 'tjes']",3
tuinier,"['tui', 'nier']",2
gewrichten,"['ge', 'wrich', 'ten']",3
grauwiger,"['grau', 'wi', 'ger']",3
folliculair,"['fol', 'li', 'cu', 'lair']",4
rookt pijp,"['rookt', 'pijp']",2
startblokje,"['start', 'blok', 'je']",3
antiek,"['an', 'tiek']",2
moulage,"['mou', 'la', 'ge']",3
privétijden,"['pri', 'vé', 'tij', 'den']",4
godvernondeju,"['god', 'ver', 'non', 'de', 'ju']",5
schorsmolens,"['schors', 'mo', 'lens']",3
andoren,"['an', 'do', 'ren']",3
begaafdheid,"['be', 'gaafd', 'heid']",3
detonators,"['de', 'to', 'na', 'tors']",4
wisselden om,"['wis', 'sel', 'den', 'om']",4
mariaal,"['ma', 'ri', 'aal']",3
baarmoederhals,"['baar', 'moe', 'der', 'hals']",4
Java,"['Ja', 'va']",2
astroturf,"['as', 'tro', 'turf']",3
magneetventielen,"['mag', 'neet', 'ven', 'tie', 'len']",5
gebrabbel,"['ge', 'brab', 'bel']",3
Semele,"['Se', 'me', 'le']",3
vergenoegdere,"['ver', 'ge', 'noeg', 'de', 're']",5
bejaardenwoning,"['be', 'jaar', 'den', 'wo', 'ning']",5
kweeappel,"['kwee', 'ap', 'pel']",3
barometer,"['ba', 'ro', 'me', 'ter']",4
uitwisselingsprogramma,"['uit', 'wis', 'se', 'lings', 'pro', 'gram', 'ma']",7
kritikaliteit,"['kri', 'ti', 'ka', 'li', 'teit']",5
jeukend,"['jeu', 'kend']",2
grootscheepse,"['groot', 'scheep', 'se']",3
kneuzen,"['kneu', 'zen']",2
roerder,"['roer', 'der']",2
iteratie,"['ite', 'ra', 'tie']",3
deuvekaters,"['deu', 've', 'ka', 'ters']",4
mailinglijst,"['mai', 'ling', 'lijst']",3
homozygoot,"['ho', 'mo', 'zy', 'goot']",4
luik,['luik'],1
bioafbreekbaar,"['bio', 'af', 'breek', 'baar']",4
zweetafscheiding,"['zweet', 'af', 'schei', 'ding']",4
bravo,"['bra', 'vo']",2
sensibilisaties,"['sen', 'si', 'bi', 'li', 'sa', 'ties']",6
bestuursressorten,"['be', 'stuurs', 'res', 'sor', 'ten']",5
verluchtten,"['ver', 'lucht', 'ten']",3
rugsteun,"['rug', 'steun']",2
mort,['mort'],1
eervol,"['eer', 'vol']",2
ronddansten,"['rond', 'dans', 'ten']",3
germanist,"['ger', 'ma', 'nist']",3
waaghalzerij,"['waag', 'hal', 'ze', 'rij']",4
later,"['la', 'ter']",2
aalmoezeniertjes,"['aal', 'moe', 'ze', 'nier', 'tjes']",5
boeiingen,"['boei', 'in', 'gen']",3
ontbladerd,"['ont', 'bla', 'derd']",3
inkomst,"['in', 'komst']",2
afro,['afro'],1
zoelen,"['zoe', 'len']",2
ieder,"['ie', 'der']",2
bezaan,"['be', 'zaan']",2
kernwapen,"['kern', 'wa', 'pen']",3
autogek,"['au', 'to', 'gek']",3
wegvervoer,"['weg', 'ver', 'voer']",3
poliep,"['po', 'liep']",2
hemelbolletjes,"['he', 'mel', 'bol', 'le', 'tjes']",5
miljoenenschaden,"['mil', 'joe', 'nen', 'scha', 'den']",5
vertrouwelijke,"['ver', 'trou', 'we', 'lij', 'ke']",5
isolex,"['iso', 'lex']",2
sant,['sant'],1
leghennen,"['leg', 'hen', 'nen']",3
toegezongen,"['toe', 'ge', 'zon', 'gen']",4
amorette,"['amo', 'ret', 'te']",3
kelder,"['kel', 'der']",2
klankpot,"['klank', 'pot']",2
perfectionisme,"['per', 'fec', 'ti', 'o', 'nis', 'me']",6
meelevende,"['mee', 'le', 'ven', 'de']",4
kernengeheugen,"['ker', 'nen', 'ge', 'heu', 'gen']",5
landwinning,"['land', 'win', 'ning']",3
speeltje,"['speel', 'tje']",2
kerkvormen,"['kerk', 'vor', 'men']",3
brulkikkertjes,"['brul', 'kik', 'ker', 'tjes']",4
zwerfkei,"['zwerf', 'kei']",2
afschrikwekkendere,"['af', 'schrik', 'wek', 'ken', 'de', 're']",6
soezerig,"['soe', 'ze', 'rig']",3
koeienvlaai,"['koei', 'en', 'vlaai']",3
afwinnen,"['af', 'win', 'nen']",3
kneutjes,"['kneu', 'tjes']",2
biljet,"['bil', 'jet']",2
wortelkluiten,"['wor', 'tel', 'klui', 'ten']",4
tachograaf,"['ta', 'cho', 'graaf']",3
refluxkoelertjes,"['re', 'flux', 'koe', 'ler', 'tjes']",5
basisnet,"['ba', 'sis', 'net']",3
etablissementje,"['eta', 'blis', 'se', 'ment', 'je']",5
tandartsassistente,"['tand', 'arts', 'as', 'sis', 'ten', 'te']",6
nadenkend,"['na', 'den', 'kend']",3
aartsbisdommetje,"['aarts', 'bis', 'dom', 'me', 'tje']",5
bolderik,"['bol', 'de', 'rik']",3
vaastrommeltje,"['vaas', 'trom', 'mel', 'tje']",4
elytron,"['ely', 'tron']",2
weerkaarten,"['weer', 'kaar', 'ten']",3
veelzeggender,"['veel', 'zeg', 'gen', 'der']",4
verblekend,"['ver', 'ble', 'kend']",3
altruïstische,"['al', 'tru', 'ïs', 'ti', 'sche']",5
wonderlijkheden,"['won', 'der', 'lijk', 'he', 'den']",5
transcriptjes,"['trans', 'cript', 'jes']",3
doctoraalexamen,"['doc', 'to', 'raal', 'exa', 'men']",5
zwemwatertjes,"['zwem', 'wa', 'ter', 'tjes']",4
eierstokken,"['ei', 'er', 'stok', 'ken']",4
infrastructurele,"['in', 'fra', 'struc', 'tu', 're', 'le']",6
pool,['pool'],1
wie,['wie'],1
werkwoorden,"['werk', 'woor', 'den']",3
versprekingen,"['ver', 'spre', 'kin', 'gen']",4
vakantiegangertjes,"['va', 'kan', 'tie', 'gan', 'ger', 'tjes']",6
onvergeeflijks,"['on', 'ver', 'geef', 'lijks']",4
vijvervis,"['vij', 'ver', 'vis']",3
draaiveld,"['draai', 'veld']",2
vrijstaand,"['vrij', 'staand']",2
Buitenzorg,"['Bui', 'ten', 'zorg']",3
parlementslidjes,"['par', 'le', 'ments', 'lid', 'jes']",5
robinsonade,"['ro', 'bin', 'so', 'na', 'de']",5
schadecommissaris,"['scha', 'de', 'com', 'mis', 'sa', 'ris']",6
wimper,"['wim', 'per']",2
miskent,"['mis', 'kent']",2
algauw,"['al', 'gauw']",2
huwelijksbeloftes,"['hu', 'we', 'lijks', 'be', 'lof', 'tes']",6
moordwapen,"['moord', 'wa', 'pen']",3
reageerbuisbevruchting,"['re', 'a', 'geer', 'buis', 'be', 'vruch', 'ting']",7
lubriekste,"['lu', 'briek', 'ste']",3
ontgiften,"['ont', 'gif', 'ten']",3
regenweertje,"['re', 'gen', 'weer', 'tje']",4
voorspelletjes,"['voor', 'spel', 'le', 'tjes']",4
denkraam,"['denk', 'raam']",2
overtypend,"['over', 'ty', 'pend']",3
bleekgezichten,"['bleek', 'ge', 'zich', 'ten']",4
droogdokken,"['droog', 'dok', 'ken']",3
pan-Arabische,"['pan-Ara', 'bi', 'sche']",3
karonje,"['ka', 'ron', 'je']",3
identificatienummer,"['iden', 'ti', 'fi', 'ca', 'tie', 'num', 'mer']",7
persoonsafhankelijke,"['per', 'soons', 'af', 'han', 'ke', 'lij', 'ke']",7
dezulken,"['de', 'zul', 'ken']",3
Lavatbura-Lamusong,"['La', 'vat', 'bu', 'ra-La', 'mu', 'song']",6
naamwoordelijker,"['naam', 'woor', 'de', 'lij', 'ker']",5
oliewetten,"['olie', 'wet', 'ten']",3
uitgangspunt,"['uit', 'gangs', 'punt']",3
kreukeltjes,"['kreu', 'kel', 'tjes']",3
ritsvakken,"['rits', 'vak', 'ken']",3
maatschap,"['maat', 'schap']",2
frisketten,"['fris', 'ket', 'ten']",3
aanloopje,"['aan', 'loop', 'je']",3
volle maan,"['vol', 'le', 'maan']",3
aanhoorders,"['aan', 'hoor', 'ders']",3
databank,"['da', 'ta', 'bank']",3
entomografietjes,"['en', 'to', 'mo', 'gra', 'fie', 'tjes']",6
causaliteit,"['cau', 'sa', 'li', 'teit']",4
lampje,"['lamp', 'je']",2
klantnummertjes,"['klant', 'num', 'mer', 'tjes']",4
walsten,"['wals', 'ten']",2
doorging,"['door', 'ging']",2
fatsoensnormen,"['fat', 'soens', 'nor', 'men']",4
spitsboogvormigere,"['spits', 'boog', 'vor', 'mi', 'ge', 're']",6
wekelijk,"['we', 'ke', 'lijk']",3
lari,"['la', 'ri']",2
lensbeursje,"['lens', 'beurs', 'je']",3
internetmarketing,"['in', 'ter', 'net', 'mar', 'ke', 'ting']",6
uitkragen,"['uit', 'kra', 'gen']",3
Golf van Mexico,"['Golf', 'van', 'Me', 'xi', 'co']",5
voedingswinkel,"['voe', 'dings', 'win', 'kel']",4
koekamp,"['koe', 'kamp']",2
tritordeum,"['tri', 'tor', 'de', 'um']",4
aanpassingsprobleem,"['aan', 'pas', 'sings', 'pro', 'bleem']",5
ontlaten,"['ont', 'la', 'ten']",3
bestelbus,"['be', 'stel', 'bus']",3
bruidsjaponnen,"['bruids', 'ja', 'pon', 'nen']",4
Californische zeeleeuw,"['Ca', 'li', 'for', 'ni', 'sche', 'zee', 'leeuw']",7
congeniaals,"['con', 'ge', 'ni', 'aals']",4
zomaar,"['zo', 'maar']",2
drososcoop,"['dro', 'so', 'scoop']",3
doorvertalen,"['door', 'ver', 'ta', 'len']",4
garen-en-bandwinkel,"['ga', 'ren-en-band', 'win', 'kel']",4
uitlokken,"['uit', 'lok', 'ken']",3
eenrichtingsweg,"['een', 'rich', 'tings', 'weg']",4
triomfaals,"['tri', 'om', 'faals']",3
gildeboeken,"['gil', 'de', 'boe', 'ken']",4
tegenstelt,"['te', 'gen', 'stelt']",3
gevezen,"['ge', 've', 'zen']",3
beginfragmentjes,"['be', 'gin', 'frag', 'ment', 'jes']",5
enters,"['en', 'ters']",2
pronkziekere,"['pronk', 'zie', 'ke', 're']",4
polisseurs,"['po', 'lis', 'seurs']",3
imbeciliteiten,"['im', 'be', 'ci', 'li', 'tei', 'ten']",6
noodtoestand,"['nood', 'toe', 'stand']",3
geesteswetenschap,"['gees', 'tes', 'we', 'ten', 'schap']",5
slagvaardig,"['slag', 'vaar', 'dig']",3
brusje,"['brus', 'je']",2
vulkaankrater,"['vul', 'kaan', 'kra', 'ter']",4
gesteldheid,"['ge', 'steld', 'heid']",3
orwelliaans,"['or', 'wel', 'li', 'aans']",4
telly,"['tel', 'ly']",2
verslikken,"['ver', 'slik', 'ken']",3
neefjes,"['neef', 'jes']",2
prijzen,"['prij', 'zen']",2
analyseerden,"['ana', 'ly', 'seer', 'den']",4
handelwijze,"['han', 'del', 'wij', 'ze']",4
ongegeneerd,"['on', 'ge', 'ge', 'neerd']",4
spataders,"['spat', 'aders']",2
draadtap,"['draad', 'tap']",2
Etruskisch,"['Etrus', 'kisch']",2
bouwblok,"['bouw', 'blok']",2
vierenhalve,"['vier', 'en', 'hal', 've']",4
reactortjes,"['re', 'ac', 'tor', 'tjes']",4
koersval,"['koers', 'val']",2
topkruis,"['top', 'kruis']",2
aalfuiken,"['aal', 'fui', 'ken']",3
huidvraat,"['huid', 'vraat']",2
conceptauto's,"['con', 'cept', 'au', ""to's""]",4
belastinginning,"['be', 'las', 'ting', 'in', 'ning']",5
délégué,"['dé', 'lé', 'gué']",3
grutjes,"['grut', 'jes']",2
medemensen,"['me', 'de', 'men', 'sen']",4
grossiersbeleid,"['gros', 'siers', 'be', 'leid']",4
topklasse,"['top', 'klas', 'se']",3
opknapbeurtje,"['op', 'knap', 'beurt', 'je']",4
chiller,"['chil', 'ler']",2
corpus,"['cor', 'pus']",2
babyboomertjes,"['ba', 'by', 'boo', 'mer', 'tjes']",5
sukiyaki,"['su', 'ki', 'ya', 'ki']",4
palmblad,"['palm', 'blad']",2
jeneverbes,"['je', 'ne', 'ver', 'bes']",4
wortelknobbelaaltje,"['wor', 'tel', 'knob', 'bel', 'aal', 'tje']",6
demasqué,"['de', 'mas', 'qué']",3
hoogstandje,"['hoog', 'stand', 'je']",3
zachtgeaarde,"['zacht', 'ge', 'aar', 'de']",4
geheugenkaart,"['ge', 'heu', 'gen', 'kaart']",4
sluipmoorden,"['sluip', 'moor', 'den']",3
overloop,"['over', 'loop']",2
werkplunje,"['werk', 'plun', 'je']",3
oorspronkelijk,"['oor', 'spron', 'ke', 'lijk']",4
communicatief,"['com', 'mu', 'ni', 'ca', 'tief']",5
blus uit,"['blus', 'uit']",2
laadpaal,"['laad', 'paal']",2
censureren,"['cen', 'su', 're', 'ren']",4
werkstress,"['werk', 'stress']",2
metallurgie,"['me', 'tal', 'lur', 'gie']",4
turfwinning,"['turf', 'win', 'ning']",3
