woorden,lettergrepen,aantal lettergrepen
droomuitlegging,"['droom', 'uit', 'leg', 'ging']",4
poten,"['po', 'ten']",2
bioscoopzaal,"['bio', 'scoop', 'zaal']",3
hoofdverantwoordelijks,"['hoofd', 'ver', 'ant', 'woor', 'de', 'lijks']",6
windhondenteefje,"['wind', 'hon', 'den', 'teef', 'je']",5
nietszeggend,"['niets', 'zeg', 'gend']",3
rugwervels,"['rug', 'wer', 'vels']",3
opslaan,"['op', 'slaan']",2
evenveel,"['even', 'veel']",2
muurkast,"['muur', 'kast']",2
zevenhonderd,"['ze', 'ven', 'hon', 'derd']",4
aks,['aks'],1
ongeletterdheid,"['on', 'ge', 'let', 'terd', 'heid']",5
inleidt,"['in', 'leidt']",2
blokhuis,"['blok', 'huis']",2
gesprek,"['ge', 'sprek']",2
C-grotetertstoonladder,"['C-gro', 'te', 'terts', 'toon', 'lad', 'der']",6
systeem,"['sys', 'teem']",2
lovendst,"['lo', 'vendst']",2
gokschulden,"['gok', 'schul', 'den']",3
plofklasje,"['plof', 'klas', 'je']",3
kwalificatiewedstrijd,"['kwa', 'li', 'fi', 'ca', 'tie', 'wed', 'strijd']",7
dagtekeningen,"['dag', 'te', 'ke', 'nin', 'gen']",5
bugjes,"['bug', 'jes']",2
verbetering,"['ver', 'be', 'te', 'ring']",4
bijbelschool,"['bij', 'bel', 'school']",3
ontbieden,"['ont', 'bie', 'den']",3
beargumenteerd,"['be', 'ar', 'gu', 'men', 'teerd']",5
ontkoppelde,"['ont', 'kop', 'pel', 'de']",4
kinderhoekjes,"['kin', 'der', 'hoek', 'jes']",4
slinken,"['slin', 'ken']",2
klepelen,"['kle', 'pe', 'len']",3
managementgoeroe,"['ma', 'nage', 'ment', 'goe', 'roe']",5
uitvergroot,"['uit', 'ver', 'groot']",3
taalgebied,"['taal', 'ge', 'bied']",3
ediacarium,"['edi', 'a', 'ca', 'ri', 'um']",5
inlichting,"['in', 'lich', 'ting']",3
gilde,"['gil', 'de']",2
schrootpremietjes,"['schroot', 'pre', 'mie', 'tjes']",4
inspuiting,"['in', 'spui', 'ting']",3
boekrol,"['boek', 'rol']",2
gevederte,"['ge', 've', 'der', 'te']",4
waadvogel,"['waad', 'vo', 'gel']",3
wiebelkont,"['wie', 'bel', 'kont']",3
aardappelmoeheid,"['aard', 'ap', 'pel', 'moe', 'heid']",5
relatief,"['re', 'la', 'tief']",3
overcompensatie,"['over', 'com', 'pen', 'sa', 'tie']",5
voltreffertje,"['vol', 'tref', 'fer', 'tje']",4
computers,"['com', 'pu', 'ters']",3
mentaliteit,"['men', 'ta', 'li', 'teit']",4
grimlachend,"['grim', 'la', 'chend']",3
spaakbeen,"['spaak', 'been']",2
etherischer,"['ethe', 'ri', 'scher']",3
uitkraaiden,"['uit', 'kraai', 'den']",3
thulium,"['thu', 'li', 'um']",3
vertederenders,"['ver', 'te', 'de', 'ren', 'ders']",5
misgokken,"['mis', 'gok', 'ken']",3
inschriften,"['in', 'schrif', 'ten']",3
blootvoets,"['bloot', 'voets']",2
Baluchi,"['Ba', 'lu', 'chi']",3
prognostischers,"['prog', 'nos', 'ti', 'schers']",4
scoren,"['sco', 'ren']",2
zonnebloemen,"['zon', 'ne', 'bloe', 'men']",4
onderwijsniveau,"['on', 'der', 'wijs', 'ni', 'veau']",5
slede,"['sle', 'de']",2
duurkoops,"['duur', 'koops']",2
bartender,"['bar', 'ten', 'der']",3
oefendagje,"['oe', 'fen', 'dag', 'je']",4
rotseilanden,"['rots', 'ei', 'lan', 'den']",4
ananassen,"['ana', 'nas', 'sen']",3
visgifboom,"['vis', 'gif', 'boom']",3
verdriet,"['ver', 'driet']",2
muurvasts,"['muur', 'vasts']",2
uitknikkeren,"['uit', 'knik', 'ke', 'ren']",4
scalair,"['sca', 'lair']",2
waterkanonnen,"['wa', 'ter', 'ka', 'non', 'nen']",5
overdonderen,"['over', 'don', 'de', 'ren']",4
ribbe,"['rib', 'be']",2
spetterpoep,"['spet', 'ter', 'poep']",3
curium,"['cu', 'ri', 'um']",3
lijkoventje,"['lijk', 'oven', 'tje']",3
zelfisolaties,"['zelf', 'iso', 'la', 'ties']",4
epistemologisch,"['epis', 'te', 'mo', 'lo', 'gisch']",5
simplistische,"['sim', 'plis', 'ti', 'sche']",4
zullen,"['zul', 'len']",2
begrafenisondernemer,"['be', 'gra', 'fe', 'nis', 'on', 'der', 'ne', 'mer']",8
zelfsturenders,"['zelf', 'stu', 'ren', 'ders']",4
zwijmelen,"['zwij', 'me', 'len']",3
taalwetenschap,"['taal', 'we', 'ten', 'schap']",4
noordse combinatie,"['noord', 'se', 'com', 'bi', 'na', 'tie']",6
aasvliegje,"['aas', 'vlieg', 'je']",3
Engelssprekends,"['En', 'gels', 'spre', 'kends']",4
opjutten,"['op', 'jut', 'ten']",3
verschuiven,"['ver', 'schui', 'ven']",3
bietjes,"['biet', 'jes']",2
hemelevenaars,"['he', 'mel', 'eve', 'naars']",4
Wikimedia Commons,"['Wi', 'ki', 'me', 'dia', 'Com', 'mons']",6
grauwgrijzers,"['grauw', 'grij', 'zers']",3
Mohorovičić-discontinuïteit,"['Mo', 'ho', 'ro', 'vi', 'čić-dis', 'con', 'ti', 'nuï', 'teit']",9
bijtgaarder,"['bijt', 'gaar', 'der']",3
gevroegstukt,"['ge', 'vroeg', 'stukt']",3
redres,"['re', 'dres']",2
contactnames,"['con', 'tact', 'na', 'mes']",4
alkalimetaal,"['al', 'ka', 'li', 'me', 'taal']",5
goeddeed,"['goed', 'deed']",2
Ngomba,"['Ngom', 'ba']",2
appelboor,"['ap', 'pel', 'boor']",3
radar,"['ra', 'dar']",2
burinnetjes,"['bu', 'rin', 'ne', 'tjes']",4
afrees,"['af', 'rees']",2
pointeren,"['poin', 'te', 'ren']",3
septiljard,"['sep', 'til', 'jard']",3
ontkalking,"['ont', 'kal', 'king']",3
apertuur,"['aper', 'tuur']",2
wijzen toe,"['wij', 'zen', 'toe']",3
teckeltjes,"['tec', 'kel', 'tjes']",3
Duitse,"['Duit', 'se']",2
aangelande,"['aan', 'ge', 'lan', 'de']",4
tastcellen,"['tast', 'cel', 'len']",3
okselstandig,"['ok', 'sel', 'stan', 'dig']",4
nachtspiegel,"['nacht', 'spie', 'gel']",3
stuksloegt,"['stuk', 'sloegt']",2
klimaatnegationisme,"['kli', 'maat', 'ne', 'ga', 'ti', 'o', 'nis', 'me']",8
hersenvlies,"['her', 'sen', 'vlies']",3
Fins,['Fins'],1
opschudden,"['op', 'schud', 'den']",3
peta-ampères,"['pe', 'ta-am', 'pè', 'res']",4
voltmeter,"['volt', 'me', 'ter']",3
afleken,"['af', 'le', 'ken']",3
terbium,"['ter', 'bi', 'um']",3
Hiligaynon,"['Hi', 'li', 'gay', 'non']",4
geluidshinder,"['ge', 'luids', 'hin', 'der']",4
vliegtuig,"['vlieg', 'tuig']",2
waterbouwkunde,"['wa', 'ter', 'bouw', 'kun', 'de']",5
ijsduiker,"['ijs', 'dui', 'ker']",3
doodhouden,"['dood', 'hou', 'den']",3
winterkoningen,"['win', 'ter', 'ko', 'nin', 'gen']",5
pandoer,"['pan', 'doer']",2
provinciehoofdstad,"['pro', 'vin', 'cie', 'hoofd', 'stad']",5
halshoek,"['hals', 'hoek']",2
Mongool,"['Mon', 'gool']",2
leugenaar,"['leu', 'ge', 'naar']",3
mêleren,"['mê', 'le', 'ren']",3
herfstwandeling,"['herfst', 'wan', 'de', 'ling']",4
vennootschap,"['ven', 'noot', 'schap']",3
welbeschouwd,"['wel', 'be', 'schouwd']",3
onbekommerd,"['on', 'be', 'kom', 'merd']",4
goedleidende,"['goed', 'lei', 'den', 'de']",4
hardop lezen,"['hard', 'op', 'le', 'zen']",4
zandberg,"['zand', 'berg']",2
stagiaires,"['sta', 'gi', 'ai', 'res']",4
zitbanken,"['zit', 'ban', 'ken']",3
Balinees,"['Ba', 'li', 'nees']",3
riskeren,"['ris', 'ke', 'ren']",3
volksvertellingen,"['volks', 'ver', 'tel', 'lin', 'gen']",5
dribbelende,"['drib', 'be', 'len', 'de']",4
A-bom,['A-bom'],1
voorspoediger,"['voor', 'spoe', 'di', 'ger']",4
dreigingsniveaus,"['drei', 'gings', 'ni', 'veaus']",4
hoornist,"['hoor', 'nist']",2
aannemer,"['aan', 'ne', 'mer']",3
bakerkindje,"['ba', 'ker', 'kind', 'je']",4
capabel,"['ca', 'pa', 'bel']",3
vrijmarkt,"['vrij', 'markt']",2
pinksterdag,"['pink', 'ster', 'dag']",3
nachte,"['nach', 'te']",2
gemakzuchtigste,"['ge', 'mak', 'zuch', 'tig', 'ste']",5
daarnaast,"['daar', 'naast']",2
informatietijdperk,"['in', 'for', 'ma', 'tie', 'tijd', 'perk']",6
spleen,['spleen'],1
buksjes,"['buks', 'jes']",2
neersabelen,"['neer', 'sa', 'be', 'len']",4
woningbureau,"['wo', 'ning', 'bu', 'reau']",4
lichtbreking,"['licht', 'bre', 'king']",3
teenslipper,"['teen', 'slip', 'per']",3
oogkleur,"['oog', 'kleur']",2
hydrodynamica,"['hy', 'dro', 'dy', 'na', 'mi', 'ca']",6
baseballs,"['base', 'balls']",2
zondagsopening,"['zon', 'dags', 'ope', 'ning']",4
conculega,"['con', 'cu', 'le', 'ga']",4
building,"['buil', 'ding']",2
mêlerend,"['mê', 'le', 'rend']",3
schoolbel,"['school', 'bel']",2
dramde door,"['dram', 'de', 'door']",3
alsem,"['al', 'sem']",2
Roosdaal,"['Roos', 'daal']",2
transcendent,"['trans', 'cen', 'dent']",3
pikkelen,"['pik', 'ke', 'len']",3
mollig,"['mol', 'lig']",2
elk,['elk'],1
vloggend,"['vlog', 'gend']",2
alveolaar,"['al', 've', 'o', 'laar']",4
onzerzijds,"['on', 'zer', 'zijds']",3
nachtblindheid,"['nacht', 'blind', 'heid']",3
roofbouw,"['roof', 'bouw']",2
vranker,"['vran', 'ker']",2
Ests,['Ests'],1
gravitatieconstante,"['gra', 'vi', 'ta', 'tie', 'con', 'stan', 'te']",7
overheidsbeleiden,"['over', 'heids', 'be', 'lei', 'den']",5
speechen,"['spee', 'chen']",2
subsidiespons,"['sub', 'si', 'die', 'spons']",4
Tima,"['Ti', 'ma']",2
injectiespuit,"['in', 'jec', 'tie', 'spuit']",4
urologisch,"['uro', 'lo', 'gisch']",3
olieverf,"['olie', 'verf']",2
bewoonstertje,"['be', 'woon', 'ster', 'tje']",4
animaliteit,"['ani', 'ma', 'li', 'teit']",4
theaterstuk,"['the', 'a', 'ter', 'stuk']",4
rookoven,"['rook', 'oven']",2
appelbanaan,"['ap', 'pel', 'ba', 'naan']",4
optica,"['op', 'ti', 'ca']",3
achtertuin,"['ach', 'ter', 'tuin']",3
droogmaken,"['droog', 'ma', 'ken']",3
deelregeringen,"['deel', 're', 'ge', 'rin', 'gen']",5
nationaalsocialistisch,"['na', 'ti', 'o', 'naal', 'so', 'ci', 'a', 'lis', 'tisch']",9
crematoriums,"['cre', 'ma', 'to', 'ri', 'ums']",5
gerenommeerdere,"['ge', 're', 'nom', 'meer', 'de', 're']",6
joyeuste,"['joy', 'eus', 'te']",3
verbond,"['ver', 'bond']",2
flandricismen,"['flan', 'dri', 'cis', 'men']",4
email,['email'],1
eenhoorn,"['een', 'hoorn']",2
onbeweeglijk,"['on', 'be', 'weeg', 'lijk']",4
trefwoord,"['tref', 'woord']",2
longdrink,"['long', 'drink']",2
ogenblikkelijk,"['ogen', 'blik', 'ke', 'lijk']",4
boerenlanden,"['boe', 'ren', 'lan', 'den']",4
ambulatorium,"['am', 'bu', 'la', 'to', 'ri', 'um']",6
privatiseerde,"['pri', 'va', 'ti', 'seer', 'de']",5
schobberds,"['schob', 'berds']",2
talreepjes,"['tal', 'reep', 'jes']",3
grinniken,"['grin', 'ni', 'ken']",3
aasgierfondsen,"['aas', 'gier', 'fond', 'sen']",4
benaarstigden,"['be', 'naar', 'stig', 'den']",4
koala,"['ko', 'a', 'la']",3
sits,['sits'],1
onbeheersbaarders,"['on', 'be', 'heers', 'baar', 'ders']",5
verwelkt,"['ver', 'welkt']",2
berouwen,"['be', 'rou', 'wen']",3
omstulpen,"['om', 'stul', 'pen']",3
verwelfde,"['ver', 'welf', 'de']",3
leesgraags,"['lees', 'graags']",2
knapheid,"['knap', 'heid']",2
baanbehoud,"['baan', 'be', 'houd']",3
hersenpathologie,"['her', 'sen', 'pa', 'tho', 'lo', 'gie']",6
probleemgerichters,"['pro', 'bleem', 'ge', 'rich', 'ters']",5
mierenegel,"['mie', 'ren', 'egel']",3
autisme,"['au', 'tis', 'me']",3
omvertrekken,"['om', 'ver', 'trek', 'ken']",4
mekkerden,"['mek', 'ker', 'den']",3
aanwijsstokken,"['aan', 'wijs', 'stok', 'ken']",4
dampbad,"['damp', 'bad']",2
accessoire,"['ac', 'ces', 'soi', 're']",4
uitspraakwoordenboek,"['uit', 'spraak', 'woor', 'den', 'boek']",5
stroomwisselaar,"['stroom', 'wis', 'se', 'laar']",4
vernevelen,"['ver', 'ne', 've', 'len']",4
waterdichtere,"['wa', 'ter', 'dich', 'te', 're']",5
rochelen,"['ro', 'che', 'len']",3
slechter,"['slech', 'ter']",2
honderdeneerste,"['hon', 'derd', 'en', 'eer', 'ste']",5
draailier,"['draai', 'lier']",2
kokosnoten,"['ko', 'kos', 'no', 'ten']",4
textend,"['tex', 'tend']",2
geluidssterkte,"['ge', 'luids', 'sterk', 'te']",4
fel,['fel'],1
Geneefser,"['Ge', 'neef', 'ser']",3
incasseer,"['in', 'cas', 'seer']",3
nazaten,"['na', 'za', 'ten']",3
doorbloeds,"['door', 'bloeds']",2
doodengs,"['dood', 'engs']",2
wolachtigste,"['wol', 'ach', 'tig', 'ste']",4
grondtoon,"['grond', 'toon']",2
verbolgeners,"['ver', 'bol', 'ge', 'ners']",4
aanhangmotoren,"['aan', 'hang', 'mo', 'to', 'ren']",5
tillen,"['til', 'len']",2
vuilboom,"['vuil', 'boom']",2
zeveraarster,"['ze', 've', 'raar', 'ster']",4
turbomotor,"['tur', 'bo', 'mo', 'tor']",4
avondetentje,"['avond', 'eten', 'tje']",3
achterhoofdsbeentjes,"['ach', 'ter', 'hoofds', 'been', 'tjes']",5
Pakaraimagebergte,"['Pa', 'ka', 'rai', 'ma', 'ge', 'berg', 'te']",7
Behemot,"['Be', 'he', 'mot']",3
gsm-netwerk,"['gsm-net', 'werk']",2
muziekinstallatietjes,"['mu', 'ziek', 'in', 'stal', 'la', 'tie', 'tjes']",7
meninkje,"['me', 'nin', 'kje']",3
hak,['hak'],1
lij,['lij'],1
laesie,"['lae', 'sie']",2
gepureerd,"['ge', 'pu', 'reerd']",3
noodoplossingen,"['nood', 'op', 'los', 'sin', 'gen']",5
beekforel,"['beek', 'fo', 'rel']",3
zuivelproduct,"['zui', 'vel', 'pro', 'duct']",4
nattig,"['nat', 'tig']",2
biblist,"['bi', 'blist']",2
televisieapparaat,"['te', 'le', 'vi', 'sie', 'ap', 'pa', 'raat']",7
marskramer,"['mars', 'kra', 'mer']",3
partijsecretarissen,"['par', 'tij', 'se', 'cre', 'ta', 'ris', 'sen']",7
monoliet,"['mo', 'no', 'liet']",3
tegenspeler,"['te', 'gen', 'spe', 'ler']",4
epikritische,"['epi', 'kri', 'ti', 'sche']",4
huislijker,"['huis', 'lij', 'ker']",3
goedleidend,"['goed', 'lei', 'dend']",3
deelsteppen,"['deel', 'step', 'pen']",3
woongebiedjes,"['woon', 'ge', 'bied', 'jes']",4
rammelaar,"['ram', 'me', 'laar']",3
naaktportret,"['naakt', 'por', 'tret']",3
skinny's,"['skin', ""ny's""]",2
deputé,"['de', 'pu', 'té']",3
onthaalmedewerkertjes,"['ont', 'haal', 'me', 'de', 'wer', 'ker', 'tjes']",7
eufemisme,"['eu', 'fe', 'mis', 'me']",4
toebedeelden,"['toe', 'be', 'deel', 'den']",4
geschieden,"['ge', 'schie', 'den']",3
neervlijen,"['neer', 'vlij', 'en']",3
happigste,"['hap', 'pig', 'ste']",3
duizendpoot,"['dui', 'zend', 'poot']",3
luchtpijp,"['lucht', 'pijp']",2
Sleidingenaar,"['Slei', 'din', 'ge', 'naar']",4
discussie,"['dis', 'cus', 'sie']",3
opblazen,"['op', 'bla', 'zen']",3
uitwissend,"['uit', 'wis', 'send']",3
theeroosjes,"['thee', 'roos', 'jes']",3
Fries,['Fries'],1
germanium,"['ger', 'ma', 'ni', 'um']",4
informatiecampagnes,"['in', 'for', 'ma', 'tie', 'cam', 'pag', 'nes']",7
offertorium,"['of', 'fer', 'to', 'ri', 'um']",5
kandijsuikertjes,"['kan', 'dij', 'sui', 'ker', 'tjes']",5
Faiwol,"['Fai', 'wol']",2
evangeliariumpje,"['evan', 'ge', 'li', 'a', 'ri', 'um', 'pje']",7
communiceren,"['com', 'mu', 'ni', 'ce', 'ren']",5
losgeknoopte,"['los', 'ge', 'knoop', 'te']",4
gedwongen winkelnering,"['ge', 'dwon', 'gen', 'win', 'kel', 'ne', 'ring']",7
BMW's,"[""BMW's""]",1
zeezoogdier,"['zee', 'zoog', 'dier']",3
waaruit,"['waar', 'uit']",2
beiderlei,"['bei', 'der', 'lei']",3
ethanol,"['etha', 'nol']",2
regisseur,"['re', 'gis', 'seur']",3
zwemverenigingen,"['zwem', 'ver', 'eni', 'gin', 'gen']",5
gemedicaliseerd,"['ge', 'me', 'di', 'ca', 'li', 'seerd']",6
identificeerde,"['iden', 'ti', 'fi', 'ceer', 'de']",5
remwerkjes,"['rem', 'werk', 'jes']",3
es,['es'],1
brogue,['brogue'],1
celebratie,"['ce', 'le', 'bra', 'tie']",4
epenthesis,"['epen', 'the', 'sis']",3
gezand,"['ge', 'zand']",2
emaneerden,"['ema', 'neer', 'den']",3
vervoersonderneming,"['ver', 'voers', 'on', 'der', 'ne', 'ming']",6
volharden,"['vol', 'har', 'den']",3
kroonkurken,"['kroon', 'kur', 'ken']",3
bouwfirma's,"['bouw', 'fir', ""ma's""]",3
hondenkoppen,"['hon', 'den', 'kop', 'pen']",4
markt,['markt'],1
vangen,"['van', 'gen']",2
weekarrangementen,"['week', 'ar', 'ran', 'ge', 'men', 'ten']",6
slakkenwouw,"['slak', 'ken', 'wouw']",3
coastertjes,"['coas', 'ter', 'tjes']",3
anomaal,"['ano', 'maal']",2
fenolen,"['fe', 'no', 'len']",3
trillingsgetalletje,"['tril', 'lings', 'ge', 'tal', 'le', 'tje']",6
zingende zaag,"['zin', 'gen', 'de', 'zaag']",4
liefdesaffaire,"['lief', 'des', 'af', 'fai', 're']",5
zoom,['zoom'],1
trans-Siberisch,"['trans-Si', 'be', 'risch']",3
koekjes,"['koek', 'jes']",2
dwangbuis,"['dwang', 'buis']",2
zeilletter,"['zeil', 'let', 'ter']",3
maaimachine,"['maai', 'ma', 'chi', 'ne']",4
afgerafeld,"['af', 'ge', 'ra', 'feld']",4
impala,"['im', 'pa', 'la']",3
aasdier,"['aas', 'dier']",2
geluidsboxenfabriekje,"['ge', 'luids', 'box', 'en', 'fa', 'briek', 'je']",7
politierechtertje,"['po', 'li', 'tie', 'rech', 'ter', 'tje']",6
lijkbaar,"['lijk', 'baar']",2
jawel,"['ja', 'wel']",2
panhellenisme,"['pan', 'hel', 'le', 'nis', 'me']",5
voltijders,"['vol', 'tij', 'ders']",3
vervoegen,"['ver', 'voe', 'gen']",3
druilige,"['drui', 'li', 'ge']",3
opploegen,"['op', 'ploe', 'gen']",3
ongelegene,"['on', 'ge', 'le', 'ge', 'ne']",5
inkalvend,"['in', 'kal', 'vend']",3
wakvlakte,"['wak', 'vlak', 'te']",3
omcirkel,"['om', 'cir', 'kel']",3
onttrekken,"['ont', 'trek', 'ken']",3
deelachtig,"['deel', 'ach', 'tig']",3
Tibetaans,"['Ti', 'be', 'taans']",3
medusa's,"['me', 'du', ""sa's""]",3
tuimelaar,"['tui', 'me', 'laar']",3
waterpoloden,"['wa', 'ter', 'po', 'lo', 'den']",5
spontaan,"['spon', 'taan']",2
baksen,"['bak', 'sen']",2
peristerium,"['pe', 'ris', 'te', 'ri', 'um']",5
spleet,['spleet'],1
Evans,['Evans'],1
sportschool,"['sport', 'school']",2
gênant,"['gê', 'nant']",2
sanatoriumpje,"['sa', 'na', 'to', 'ri', 'um', 'pje']",6
abdicatie,"['ab', 'di', 'ca', 'tie']",4
Krim,['Krim'],1
theeblad,"['thee', 'blad']",2
rukken,"['ruk', 'ken']",2
zoverre,"['zo', 'ver', 're']",3
z.o.z.,['z.o.z.'],1
gouden eeuw,"['gou', 'den', 'eeuw']",3
grasvelden,"['gras', 'vel', 'den']",3
twijfel,"['twij', 'fel']",2
vlugzout,"['vlug', 'zout']",2
gezinscoach,"['ge', 'zins', 'coach']",3
plaatsen delict,"['plaat', 'sen', 'de', 'lict']",4
toetrad,"['toe', 'trad']",2
rijden,"['rij', 'den']",2
klopjacht,"['klop', 'jacht']",2
popiejopie,"['po', 'pie', 'jo', 'pie']",4
try-outs,['try-outs'],1
pekelen,"['pe', 'ke', 'len']",3
armoedigere,"['ar', 'moe', 'di', 'ge', 're']",5
tjet,['tjet'],1
curiosumpjes,"['cu', 'ri', 'o', 'sum', 'pjes']",5
gassen,"['gas', 'sen']",2
hemelwatertjes,"['he', 'mel', 'wa', 'ter', 'tjes']",5
barkeeper,"['bar', 'kee', 'per']",3
coureur,"['cou', 'reur']",2
verdrumde,"['ver', 'drum', 'de']",3
luchtkanaal,"['lucht', 'ka', 'naal']",3
veterhaak,"['ve', 'ter', 'haak']",3
typelocatie,"['ty', 'pe', 'lo', 'ca', 'tie']",5
uitgeladen,"['uit', 'ge', 'la', 'den']",4
restembryo,"['rest', 'em', 'bryo']",3
eenvoudig,"['een', 'vou', 'dig']",3
casino,"['ca', 'si', 'no']",3
seinde af,"['sein', 'de', 'af']",3
functiewaardering,"['func', 'tie', 'waar', 'de', 'ring']",5
auto-ongeluk,"['au', 'to-on', 'ge', 'luk']",4
miswassen,"['mis', 'was', 'sen']",3
helio-,"['he', 'lio-']",2
macrofauna,"['ma', 'cro', 'fau', 'na']",4
liep klap,"['liep', 'klap']",2
uiteengevallen,"['uit', 'een', 'ge', 'val', 'len']",5
rugleuninkjes,"['rug', 'leu', 'nin', 'kjes']",4
vormgeving,"['vorm', 'ge', 'ving']",3
armer,"['ar', 'mer']",2
automecanicien,"['au', 'to', 'me', 'ca', 'ni', 'cien']",6
peil,['peil'],1
graf-,"['gra', 'f-']",2
draaibeitel,"['draai', 'bei', 'tel']",3
Estlands,"['Est', 'lands']",2
citer,"['ci', 'ter']",2
verdinging,"['ver', 'din', 'ging']",3
economyclass,"['eco', 'no', 'my', 'class']",4
vorse,"['vor', 'se']",2
poeierigste,"['poei', 'e', 'rig', 'ste']",4
zulke,"['zul', 'ke']",2
vormbakjes,"['vorm', 'bak', 'jes']",3
didactici,"['di', 'dac', 'ti', 'ci']",4
vlammetjes,"['vlam', 'me', 'tjes']",3
Seychelst,"['Sey', 'chelst']",2
maximale,"['maxi', 'ma', 'le']",3
stoet,['stoet'],1
zeilberging,"['zeil', 'ber', 'ging']",3
Henegouwen,"['He', 'ne', 'gou', 'wen']",4
mastgaatjes,"['mast', 'gaat', 'jes']",3
schijnvrucht,"['schijn', 'vrucht']",2
waterhoofd,"['wa', 'ter', 'hoofd']",3
ditransitief,"['di', 'tran', 'si', 'tief']",4
planeerden,"['pla', 'neer', 'den']",3
baldakijn,"['bal', 'da', 'kijn']",3
aanrijroutetje,"['aan', 'rij', 'rou', 'te', 'tje']",5
toeleveren,"['toe', 'le', 've', 'ren']",4
pulseren,"['pul', 'se', 'ren']",3
huisrif,"['huis', 'rif']",2
halfwijzers,"['half', 'wij', 'zers']",3
sociabiliteit,"['so', 'ci', 'a', 'bi', 'li', 'teit']",6
junkbond,"['junk', 'bond']",2
Gods,['Gods'],1
carga,"['car', 'ga']",2
stapsgewijs,"['staps', 'ge', 'wijs']",3
C-merken,"['C-mer', 'ken']",2
neusring,"['neus', 'ring']",2
emigrante,"['emi', 'gran', 'te']",3
lijdend voorwerp,"['lij', 'dend', 'voor', 'werp']",4
studententijdjes,"['stu', 'den', 'ten', 'tijd', 'jes']",5
dabjes,"['dab', 'jes']",2
roerketting,"['roer', 'ket', 'ting']",3
kieswet,"['kies', 'wet']",2
overvallen,"['over', 'val', 'len']",3
tantième,"['tan', 'ti', 'è', 'me']",4
kopschot,"['kop', 'schot']",2
massavernietigingswapentje,"['mas', 'sa', 'ver', 'nie', 'ti', 'gings', 'wa', 'pen', 'tje']",9
logo,"['lo', 'go']",2
protactinium,"['pro', 'tac', 'ti', 'ni', 'um']",5
doorzeefd,"['door', 'zeefd']",2
speelde gitaar,"['speel', 'de', 'gi', 'taar']",4
intrek,"['in', 'trek']",2
tijdgebondenst,"['tijd', 'ge', 'bon', 'denst']",4
aantrekking,"['aan', 'trek', 'king']",3
statutair,"['sta', 'tu', 'tair']",3
lammigst,"['lam', 'migst']",2
urgentst,"['ur', 'gentst']",2
Syrië,"['Sy', 'rië']",2
krampje,"['kramp', 'je']",2
boor,['boor'],1
sporen,"['spo', 'ren']",2
neerlaten,"['neer', 'la', 'ten']",3
software,"['soft', 'ware']",2
insectivoor,"['in', 'sec', 'ti', 'voor']",4
zwemluiers,"['zwem', 'lui', 'ers']",3
creatie,"['cre', 'a', 'tie']",3
valse kamille,"['val', 'se', 'ka', 'mil', 'le']",5
kabeltrein,"['ka', 'bel', 'trein']",3
ofwel,"['of', 'wel']",2
queestetje,"['quees', 'te', 'tje']",3
pulp,['pulp'],1
collecteschaal,"['col', 'lec', 'te', 'schaal']",4
pneumo-,"['pneu', 'mo-']",2
buitenhuisjes,"['bui', 'ten', 'huis', 'jes']",4
gerekwireerd,"['ge', 're', 'kwi', 'reerd']",4
tijdperk,"['tijd', 'perk']",2
schouw,['schouw'],1
spraakgebrek,"['spraak', 'ge', 'brek']",3
kofferbak,"['kof', 'fer', 'bak']",3
Leids,['Leids'],1
luchtstroom,"['lucht', 'stroom']",2
hiep,['hiep'],1
accu,"['ac', 'cu']",2
zikavirus,"['zi', 'ka', 'vi', 'rus']",4
bijrivier,"['bij', 'ri', 'vier']",3
holbewoners,"['hol', 'be', 'wo', 'ners']",4
driekwartbroekje,"['drie', 'kwart', 'broek', 'je']",4
nederlaag,"['ne', 'der', 'laag']",3
stokpaardje,"['stok', 'paard', 'je']",3
kunstmatige,"['kunst', 'ma', 'ti', 'ge']",4
cytosol,"['cy', 'to', 'sol']",3
steekt aan,"['steekt', 'aan']",2
pedogenese,"['pe', 'do', 'ge', 'ne', 'se']",5
draf,['draf'],1
liesbreuken,"['lies', 'breu', 'ken']",3
wandelschoentjes,"['wan', 'del', 'schoen', 'tjes']",4
lesbussen,"['les', 'bus', 'sen']",3
futlozer,"['fut', 'lo', 'zer']",3
libero,"['li', 'be', 'ro']",3
volbrengen,"['vol', 'bren', 'gen']",3
kruisvormig,"['kruis', 'vor', 'mig']",3
aanloopjes,"['aan', 'loop', 'jes']",3
nakomen,"['na', 'ko', 'men']",3
broek,['broek'],1
accent aigu,"['ac', 'cent', 'ai', 'gu']",4
Verenigde Staten van Amerika,"['Ver', 'enig', 'de', 'Sta', 'ten', 'van', 'Am', 'eri', 'ka']",9
bietensap,"['bie', 'ten', 'sap']",3
systematisering,"['sys', 'te', 'ma', 'ti', 'se', 'ring']",6
neurofibroom,"['neu', 'ro', 'fi', 'broom']",4
leemaarde,"['leem', 'aar', 'de']",3
vragenuurtjes,"['vra', 'gen', 'uur', 'tjes']",4
verschrijvend,"['ver', 'schrij', 'vend']",3
multiplex,"['mul', 'ti', 'plex']",3
aansprekertje,"['aan', 'spre', 'ker', 'tje']",4
lesgroepjes,"['les', 'groep', 'jes']",3
po,['po'],1
afpijnigende,"['af', 'pij', 'ni', 'gen', 'de']",5
